year,week,class,name,overall score,music effect,visual effect,music,visual
2022,6,PIW,4th Wall,75.851,22.65,15.1,23.5,14.6
2022,9,PIW,4th Wall,83.101,25.2,16.7,25.7,15.5
2022,1,PIW,4th Wall Performing Arts,65.8,23.4,18.3,11.8,12.3
2022,5,PIW,Atlanta Quest,80.45,23.55,15.2,25.8,15.9
2022,8,PIW,Atlanta Quest,83.6,25.8,16.6,24.6,16.6
2022,6,PIW,Audio Theater,74.55,23.85,14.6,22.1,14.0
2022,8,PIW,Audio Theater,80.55,25.35,16.0,23.4,15.8
2022,7,PIW,Blue Knights,83.55,25.65,16.7,25.2,16.0
2022,13,PIW,Blue Knights,87.488,26.062,17.85,25.975,17.6
2022,3,PIW,Broken City,86.35,25.95,17.7,25.4,17.3
2022,7,PIW,Broken City,88.6,26.4,17.7,26.8,17.7
2022,9,PIW,Broken City,95.4,28.5,19.1,28.8,19.0
2022,11,PIW,Broken City,94.8,28.2,19.1,28.4,19.1
2022,12,PIW,Broken City,96.375,29.175,19.1,28.9,19.2
2022,13,PIW,Broken City,97.888,29.587,19.475,29.525,19.3
2022,6,PIW,Cap City Percussion,83.85,24.75,16.5,25.7,16.9
2022,9,PIW,Cap City Percussion,90.35,27.15,18.4,26.9,17.9
2022,13,PIW,Cap City Percussion,90.738,26.887,18.25,27.65,17.95
2022,2,PIW,ConneXus,75.65,22.65,15.8,22.5,14.7
2022,4,PIW,ConneXus,76.05,23.25,15.8,22.9,14.1
2022,6,PIW,ConneXus,80.15,24.75,16.2,23.6,15.6
2022,7,PIW,ConneXus,83.65,24.15,17.2,25.8,16.5
2022,9,PIW,ConneXus,87.501,26.4,17.3,26.8,17.0
2022,10,PIW,ConneXus,86.6,25.8,17.5,26.1,17.2
2022,13,PIW,ConneXus,86.05,26.1,17.25,26.2,16.5
2022,3,PIW,Dark Sky,80.75,24.45,17.1,23.7,15.5
2022,6,PIW,Dark Sky,84.75,25.35,18.1,24.3,17.0
2022,11,PIW,Dark Sky,86.85,26.55,17.0,26.3,17.0
2022,12,PIW,Dark Sky,87.975,26.775,17.15,26.75,17.3
2022,9,PIW,Dark Sky Percussion,85.725,26.025,16.6,25.7,17.4
2022,13,PIW,Dark Sky Percussion,85.525,25.35,17.0,26.175,17.0
2022,9,PIW,Flux Indoor Percussion,82.251,23.85,16.3,25.7,16.4
2022,6,PIW,George Mason University,83.95,25.05,16.8,25.2,16.9
2022,9,PIW,George Mason University,90.8,26.1,18.2,27.9,18.6
2022,13,PIW,George Mason University,92.689,27.788,18.6,27.75,18.55
2022,4,PIW,Imperial Dynasty,74.6,23.6,22.8,14.1,14.1
2022,8,PIW,Imperial Dynasty,83.4,24.7,27.3,16.1,15.3
2022,9,PIW,Imperial Dynasty,84.15,25.05,16.9,25.0,17.2
2022,11,PIW,Imperial Dynasty,85.85,25.6,26.25,17.1,16.9
2022,5,PIW,Infinity,83.45,25.05,16.2,25.7,16.5
2022,13,PIW,Infinity,93.864,28.013,18.8,28.375,18.675
2022,6,PIW,MBI Indoor Percussion,77.551,23.25,15.8,23.4,15.1
2022,8,PIW,MBI Indoor Percussion,84.75,25.95,16.6,25.9,16.3
2022,9,PIW,Matrix,93.65,28.05,19.3,28.0,18.3
2022,13,PIW,Matrix,93.214,28.312,19.7,26.575,18.625
