year,week,class,name,overall score,music effect,visual effect,music,visual
2015,4,PIO,Elan Percussion,75.6,31.4,29.9,14.3,0.0
2015,6,PIO,Elan Percussion,79.2,31.4,31.8,16.0,0.0
2015,8,PIO,Elan Percussion,82.35,31.8,34.05,16.5,-0.1
2015,6,PIO,Field of View,82.5,33.2,32.6,16.7,0.0
2015,1,PIO,River City Rhythm,78.65,29.0,33.25,16.4,-4.6
2015,2,PIO,River City Rhythm,77.85,31.2,33.15,13.5,-6.3
2015,4,PIO,River City Rhythm,85.8,34.6,34.3,16.9,-3.25
2015,6,PIO,River City Rhythm,84.45,35.4,32.85,16.2,0.0
2015,4,PIO,Watchmen Percussion,72.1,29.4,29.1,13.6,-0.1
2015,6,PIO,Watchmen Percussion,65.8,24.4,27.8,13.6,-12.8
2015,8,PIO,Watchmen Percussion,73.55,30.8,27.95,14.8,0.0
2015,2,PIO,Weber State Indoor Percussion,76.65,29.6,32.55,14.5,0.0
2015,3,PIO,Weber State Indoor Percussion,81.75,32.0,33.75,16.0,-0.4
2015,5,PIO,Weber State Indoor Percussion,87.55,35.0,35.65,16.9,0.0
2015,6,PIO,Weber State Indoor Percussion,88.05,32.4,37.35,18.3,0.0
2015,8,PIO,Weber State Indoor Percussion,89.9,35.8,36.0,18.1,0.0
2015,11,PIO,Weber State Indoor Percussion,93.25,36.8,37.85,18.6,0.0
