year,week,class,name,overall score,music effect,visual effect,music,visual
2021,2,PSA,Benton Indoor Percussion,66.7,20.1,13.1,20.5,13.0
2021,3,PSA,Benton Indoor Percussion,71.2,22.2,13.7,21.1,14.2
2021,4,PSA,Benton Indoor Percussion,75.9,23.4,14.3,23.3,14.9
2021,9,PSA,Benton Indoor Percussion,83.8,26.4,16.0,25.3,16.1
2021,2,PSA,Bryant Indoor Percussion,68.65,20.25,13.7,20.8,13.9
2021,3,PSA,Bryant Indoor Percussion,72.9,23.4,13.8,21.0,14.7
2021,9,PSA,Bryant Indoor Percussion,86.05,26.55,17.8,25.4,16.3
2021,3,PSA,Corydon Central Winter Percussion,70.4,20.1,13.6,22.4,14.3
2021,4,PSA,Corydon Central Winter Percussion,71.5,21.6,14.0,21.8,14.1
2021,1,PSA,DeKalb Winter Percussion,71.5,22.2,13.9,22.3,13.1
2021,3,PSA,DeKalb Winter Percussion,79.65,23.55,15.7,24.4,16.0
2021,4,PSA,DeKalb Winter Percussion,79.325,24.075,15.0,25.1,15.15
2021,5,PSA,DeKalb Winter Percussion,84.276,27.075,15.9,25.6,15.7
2021,6,PSA,DeKalb Winter Percussion,83.401,25.8,16.0,24.8,16.8
2021,1,PSA,Edgewood High School,72.051,22.65,13.6,22.4,13.4
2021,4,PSA,Edgewood High School,81.176,24.825,16.8,23.6,15.95
2021,5,PSA,Edgewood High School,86.175,27.675,17.0,24.3,17.2
2021,6,PSA,Edgewood High School,87.4,27.3,18.1,25.0,17.0
2021,1,PSA,Franklin Community High School Indoor Percussion,73.351,22.35,14.8,21.8,14.4
2021,3,PSA,Franklin Community High School Indoor Percussion,78.65,22.65,15.4,24.3,16.3
2021,4,PSA,Franklin Community High School Indoor Percussion,84.275,25.425,17.6,24.4,16.85
2021,5,PSA,Franklin Community High School Indoor Percussion,86.775,26.025,17.9,25.2,17.65
2021,6,PSA,Franklin Community High School Indoor Percussion,89.5,28.05,18.5,24.65,18.3
2021,3,PSA,Goshen High School,83.35,24.45,16.7,25.6,16.6
2021,4,PSA,Goshen High School,83.651,25.8,16.2,25.15,16.5
2021,3,PSA,Greenwood Indoor Percussion,80.25,22.35,16.7,24.2,17.0
2021,4,PSA,Greenwood Indoor Percussion,79.601,23.7,18.3,21.2,16.4
2021,5,PSA,Greenwood Indoor Percussion,86.051,26.85,18.1,24.0,17.1
2021,6,PSA,Greenwood Indoor Percussion,84.951,26.25,17.4,24.15,17.15
2021,1,PSA,Hamilton Southeastern High School,75.3,22.5,15.8,22.8,14.2
2021,4,PSA,Hamilton Southeastern High School,79.351,25.05,16.3,22.3,15.7
2021,5,PSA,Hamilton Southeastern High School,86.076,26.175,16.5,25.5,17.9
2021,6,PSA,Hamilton Southeastern High School,87.275,26.025,17.25,25.6,18.4
2021,2,PSA,Knox Percussion Ensemble,74.4,22.05,14.3,23.25,14.8
2021,3,PSA,Knox Percussion Ensemble,74.2,21.6,13.7,23.2,15.7
2021,5,PSA,Knox Percussion Ensemble,81.65,26.25,16.2,24.4,14.8
2021,6,PSA,Knox Percussion Ensemble,79.2,24.15,16.1,23.55,15.4
2021,1,PSA,Lake Central High School,67.75,20.85,13.7,20.5,12.7
2021,3,PSA,Lake Central High School,72.05,21.45,13.9,22.3,14.4
2021,5,PSA,Lake Central High School,74.45,23.85,14.8,22.0,13.8
2021,6,PSA,Lake Central High School,70.65,20.85,13.5,22.1,14.2
2021,2,PSA,Lake Hamilton HS Indoor Percussion,71.7,21.9,14.1,21.2,14.5
