year,week,class,name,overall score,music effect,visual effect,music,visual
2017,2,PSA,Abington,61.751,18.3,20.25,12.0,11.2
2017,3,PSA,Abington,64.85,20.5,19.95,12.4,12.0
2017,6,PSA,Abington,71.1,23.0,20.7,13.3,14.1
2017,9,PSA,Abington,76.7,24.2,24.0,14.5,14.0
2017,10,PSA,Abington,79.55,23.8,23.85,15.9,16.0
2017,1,PSA,Acadiana H.S.,64.65,26.4,24.85,13.4,0.0
2017,3,PSA,Acadiana H.S.,73.1,30.0,29.9,13.2,0.0
2017,5,PSA,Acadiana H.S.,74.9,22.8,23.1,14.2,14.8
2017,9,PSA,Acadiana H.S.,86.15,25.3,25.95,17.0,17.9
2017,7,PSA,Albany Indoor Percussion,70.101,21.0,20.7,13.6,14.8
2017,8,PSA,Albany Indoor Percussion,67.601,19.7,20.4,13.6,13.9
2017,9,PSA,Albany Indoor Percussion,75.001,23.4,21.6,14.6,15.4
2017,2,PSA,Aliso Niguel HS,75.05,22.8,14.15,22.6,15.5
2017,4,PSA,Aliso Niguel HS,77.325,24.825,15.2,22.85,14.45
2017,6,PSA,Aliso Niguel HS,75.936,22.575,15.81,22.7,14.85
2017,11,PSA,Aliso Niguel HS,86.775,25.275,17.55,27.0,16.95
2017,4,PSA,Alta High School,65.05,25.4,26.45,13.2,0.0
2017,7,PSA,Alta High School,73.35,28.8,30.35,14.2,-4.45
2017,8,PSA,Alta High School,70.051,27.2,28.15,14.7,0.0
2017,10,PSA,Alta High School,77.501,24.5,22.8,15.4,14.8
2017,1,PSA,Arcadia HS,75.55,22.35,13.7,24.6,14.9
2017,9,PSA,Arcadia HS,82.751,26.4,14.8,25.4,16.15
2017,4,PSA,Arroyo HS,70.55,22.5,13.1,21.5,13.45
2017,7,PSA,Arroyo HS,81.05,25.35,14.5,24.7,16.5
2017,3,PSA,Avon Grove,66.4,19.8,19.8,13.1,13.7
2017,4,PSA,Avon Grove,69.751,21.0,20.1,14.15,14.5
2017,5,PSA,Avon Grove,68.501,20.2,19.5,14.6,14.2
2017,1,PSA,Baldwin Park HS,70.951,20.85,13.3,23.0,13.8
2017,4,PSA,Baldwin Park HS,74.951,23.7,14.2,22.15,14.9
2017,7,PSA,Baldwin Park HS,76.151,22.65,16.3,22.8,14.4
2017,1,PSA,Baldwin-Woodville High School,69.25,22.2,21.75,12.3,13.0
2017,8,PSA,Baldwin-Woodville High School,78.85,22.5,24.45,15.3,16.6
2017,9,PSA,Baldwin-Woodville High School,82.201,24.0,27.0,15.8,15.4
2017,10,PSA,Baldwin-Woodville High School,80.026,23.725,24.45,15.95,15.9
2017,1,PSA,Baldwinsville indoor Percussion,64.751,18.2,20.25,12.9,13.4
2017,2,PSA,Baldwinsville indoor Percussion,64.701,20.0,18.3,12.8,13.6
2017,3,PSA,Baldwinsville indoor Percussion,65.35,19.3,18.75,13.7,13.6
2017,7,PSA,Baldwinsville indoor Percussion,74.451,22.1,21.45,15.2,15.7
2017,8,PSA,Baldwinsville indoor Percussion,72.8,21.5,20.7,15.7,14.9
2017,9,PSA,Baldwinsville indoor Percussion,81.251,24.4,22.65,16.9,17.3
2017,2,PSA,Bayonne,72.55,21.5,22.65,15.5,12.9
2017,4,PSA,Bayonne,72.051,21.8,21.6,14.4,14.25
2017,6,PSA,Bayonne,81.625,23.45,24.525,17.8,15.85
2017,9,PSA,Bayonne,85.401,25.7,26.1,16.8,16.8
2017,10,PSA,Bayonne,84.451,24.95,25.2,17.8,16.5
2017,0,PSA,Beavercreek Indoor Percussion Ensemble,71.7,21.7,22.2,13.4,14.4
2017,4,PSA,Beavercreek Indoor Percussion Ensemble,81.2,25.0,24.0,16.1,16.1
2017,6,PSA,Beavercreek Indoor Percussion Ensemble,79.65,23.2,24.15,16.4,15.9
2017,7,PSA,Beavercreek Indoor Percussion Ensemble,84.55,24.1,26.55,16.9,17.0
2017,9,PSA,Beavercreek Indoor Percussion Ensemble,88.0,26.8,26.25,16.7,18.25
2017,2,PSA,Beech Grove Indoor Percussion Ensemble,77.65,22.35,14.3,25.1,15.9
2017,3,PSA,Beech Grove Indoor Percussion Ensemble,71.875,22.875,14.0,20.4,14.6
2017,4,PSA,Beech Grove Indoor Percussion Ensemble,77.5,23.7,17.1,22.0,14.7
2017,5,PSA,Beech Grove Indoor Percussion Ensemble,80.5,25.8,16.3,23.0,15.4
2017,6,PSA,Beech Grove Indoor Percussion Ensemble,84.15,25.95,16.5,24.5,17.2
2017,9,PSA,Beech Grove Indoor Percussion Ensemble,86.989,27.112,17.55,25.275,17.05
2017,4,PSA,Bensalem,66.1,21.0,19.5,12.8,12.8
2017,5,PSA,Bensalem,68.051,21.1,21.15,12.7,13.1
2017,6,PSA,Bensalem,73.526,21.6,20.475,16.4,15.05
