year,week,class,name,overall score,music effect,visual effect,music,visual
2017,4,PIO,Bakersfield College,82.375,24.825,15.95,24.8,16.8
2017,2,PIO,Elan Percussion,74.65,23.55,16.0,20.0,15.1
2017,3,PIO,Elan Percussion,74.05,22.35,14.7,21.4,15.6
2017,8,PIO,Elan Percussion,83.9,24.9,16.7,25.0,17.3
2017,2,PIO,INov8 Winter Percussion,78.3,22.8,17.5,22.5,15.5
2017,5,PIO,INov8 Winter Percussion,83.8,25.05,16.45,26.0,16.3
2017,3,PIO,Odyssey Indoor Percussion,78.35,22.95,16.0,23.2,16.2
2017,5,PIO,Odyssey Indoor Percussion,81.1,25.2,15.0,24.6,16.3
2017,8,PIO,Odyssey Indoor Percussion,86.9,25.5,17.3,26.2,17.9
2017,9,PIO,Odyssey Indoor Percussion,88.125,26.925,17.9,26.0,17.3
2017,3,PIO,Pennsauken,77.5,23.0,24.0,14.9,15.6
2017,4,PIO,Pennsauken,83.2,24.5,24.6,16.9,17.2
2017,7,PIO,Red Wave Indoor,88.85,26.4,26.85,17.8,17.8
2017,3,PIO,Velocity Independent,79.4,24.3,15.9,22.6,16.6
2017,5,PIO,Velocity Independent,75.1,21.6,14.8,23.3,15.4
2017,7,PIO,Velocity Independent,80.65,24.45,16.7,23.1,16.4
2017,8,PIO,Velocity Independent,84.45,25.05,17.1,25.6,16.7
2017,9,PIO,Velocity Independent,82.65,23.85,16.9,25.1,16.8
2017,0,PIO,Vessel,77.0,23.4,15.4,22.7,15.5
2017,2,PIO,Vessel,81.3,25.2,16.5,23.4,16.2
2017,3,PIO,Vessel,83.45,24.45,16.9,24.6,17.5
2017,8,PIO,Vessel,91.3,27.3,18.1,27.7,18.2
2017,9,PIO,Vessel,91.15,27.3,18.65,27.15,18.05
