year,week,class,name,overall score,music effect,visual effect,music,visual
2025,10,PIO,Auburn Purple Lancers,76.35,24.2,21.75,16.1,14.3
2025,8,PIO,BKO,72.55,21.15,14.4,22.1,14.9
2025,10,PIO,Bakersfield College,88.75,26.25,17.5,27.1,17.9
2025,11,PIO,Bakersfield College,89.175,26.325,17.6,27.6,17.65
2025,6,PIO,Breakthrough Indoor Percussion,83.15,24.75,16.0,25.8,16.6
2025,5,PIO,Cap City 2,82.95,25.35,17.4,23.2,17.0
2025,6,PIO,Cap City 2,86.95,26.55,17.1,25.9,17.4
2025,12,PIO,Cap City 2,94.826,28.65,18.675,28.8,18.7
2025,6,PIO,Civitas Independent,86.35,25.95,16.8,26.8,16.8
2025,12,PIO,Civitas Independent,96.775,29.325,19.35,29.05,19.05
2025,6,PIO,Convergence Indoor Percussion,76.5,23.7,14.8,23.3,14.7
2025,4,PIO,Crystal Lake Thunder,70.85,21.15,14.9,21.0,13.8
2025,6,PIO,Crystal Lake Thunder,73.951,22.95,15.0,21.6,14.4
2025,9,PIO,EPIC Indoor Percussion,84.6,25.6,25.2,15.9,17.9
2025,10,PIO,EPIC Indoor Percussion,79.4,25.2,23.7,15.8,14.7
2025,5,PIO,Elan Percussion,79.15,24.75,16.2,23.4,14.8
2025,9,PIO,Elan Percussion,83.626,25.725,16.85,24.95,16.1
2025,4,PIO,Flower City Percussion,65.25,19.8,21.15,12.7,11.6
2025,6,PIO,Flower City Percussion,66.0,19.8,18.6,12.7,14.9
2025,10,PIO,Flower City Percussion,77.0,23.8,22.8,15.0,15.4
2025,6,PIO,Freedom Percussion,82.85,24.45,16.0,26.6,15.8
2025,12,PIO,Freedom Percussion,95.113,28.612,18.9,29.2,18.4
2025,4,PIO,Gold Spike Percussion,75.3,22.2,15.2,22.4,15.5
2025,5,PIO,Gold Spike Percussion,80.35,22.95,15.8,25.15,16.45
2025,7,PIO,Gold Spike Percussion,80.75,24.45,16.6,23.2,16.5
2025,10,PIO,Gold Spike Percussion,86.85,26.25,17.3,25.7,17.6
2025,13,PIO,Gold Spike Percussion,85.85,25.95,17.5,24.9,17.5
2025,6,PIO,Huron Valley Percussion,78.4,24.3,15.2,23.5,15.4
2025,7,PIO,Huron Valley Percussion,78.9,23.7,16.4,23.2,15.6
2025,10,PIO,Huron Valley Percussion,83.75,25.65,18.1,23.7,16.3
