year,week,class,name,overall score,music effect,visual effect,music,visual
2023,2,PSW,Arcadia HS,80.925,25.125,15.6,24.4,15.8
2023,4,PSW,Arcadia HS,82.9,25.5,16.2,24.2,17.0
2023,6,PSW,Arcadia HS,87.1,27.6,15.5,27.0,17.0
2023,9,PSW,Arcadia HS,90.85,28.05,18.1,26.8,17.9
2023,12,PSW,Arcadia HS,87.85,25.5,17.5,27.45,17.4
2023,6,PSW,Avon HS,86.75,25.65,17.4,26.3,17.4
2023,13,PSW,Avon HS,96.825,29.025,19.375,29.45,18.975
2023,3,PSW,Avon High School,82.6,24.3,16.5,24.6,17.2
2023,7,PSW,Avon High School,90.8,27.0,18.2,27.7,17.9
2023,8,PSW,Avon High School,91.575,27.0,18.125,28.15,18.3
2023,10,PSW,Avon High School,93.35,27.75,18.95,28.1,18.55
2023,4,PSW,Ayala HS,84.1,26.25,17.2,23.95,16.7
2023,6,PSW,Ayala HS,89.425,27.525,18.0,26.5,17.4
2023,7,PSW,Ayala HS,89.25,27.75,17.7,26.1,17.7
2023,9,PSW,Ayala HS,92.475,28.275,18.3,27.5,18.4
2023,10,PSW,Ayala HS,93.95,28.05,19.0,28.2,18.7
2023,12,PSW,Ayala HS,94.3,28.35,18.9,28.65,18.4
2023,13,PSW,Ayala HS,97.938,29.512,19.65,29.4,19.375
2023,9,PSW,Boswell HS,87.55,26.85,17.8,26.1,16.8
2023,13,PSW,Boswell HS,89.7,27.075,17.3,26.975,18.35
2023,8,PSW,Brandon Valley HS,80.55,24.45,15.1,25.6,15.4
2023,10,PSW,Brandon Valley High School,85.675,26.625,16.6,25.55,16.9
2023,9,PSW,Broken Arrow HS,86.85,25.35,17.9,26.4,17.2
2023,9,PSW,Burleson Centennial HS,90.0,27.3,18.1,27.5,17.1
2023,13,PSW,Burleson Centennial HS,90.313,27.488,18.075,26.9,17.85
2023,6,PSW,Carroll Senior HS,77.7,22.5,15.8,24.1,15.3
2023,9,PSW,Carroll Senior HS,78.751,23.25,16.5,24.2,14.8
2023,6,PSW,Center Grove HS,83.6,24.6,16.8,25.4,16.8
2023,13,PSW,Center Grove HS,95.05,28.875,18.975,28.5,18.7
2023,5,PSW,Center Grove High School,79.75,24.15,15.8,23.7,16.1
2023,7,PSW,Center Grove High School,87.45,25.65,17.5,27.2,17.1
2023,8,PSW,Center Grove High School,88.125,25.8,17.475,27.05,17.8
2023,10,PSW,Center Grove High School,89.675,26.925,18.2,27.0,17.55
2023,8,PSW,Centerville HS,83.75,26.25,16.1,24.7,16.7
2023,2,PSW,Centerville Winter Drumline,71.2,20.4,14.7,22.3,13.8
2023,4,PSW,Centerville Winter Drumline,78.15,22.95,15.1,25.1,15.0
2023,7,PSW,Centerville Winter Drumline,82.75,26.85,15.7,23.7,16.5
2023,10,PSW,Centerville Winter Drumline,86.35,26.55,17.3,25.7,16.8
2023,3,PSW,Chino Hills HS,85.65,25.35,17.1,26.7,16.5
2023,5,PSW,Chino Hills HS,90.05,27.45,17.9,26.7,18.0
2023,6,PSW,Chino Hills HS,92.55,28.05,18.2,28.0,18.3
2023,9,PSW,Chino Hills HS,93.45,28.2,18.6,28.3,18.35
2023,10,PSW,Chino Hills HS,93.8,28.2,18.9,28.3,18.4
2023,12,PSW,Chino Hills HS,93.95,28.125,18.5,28.85,18.475
2023,13,PSW,Chino Hills HS,97.5,29.4,19.15,29.475,19.475
2023,13,PSW,Clear Brook HS,91.026,27.0,18.325,27.3,18.4
2023,9,PSW,Clovis HS,87.6,27.3,16.7,26.1,17.5
2023,6,PSW,Cy-Fair HS,86.0,25.8,16.8,25.0,18.4
2023,13,PSW,Cy-Fair HS,93.414,28.013,19.2,27.15,19.05
2023,5,PSW,Dartmouth HS,87.45,26.55,17.5,25.7,17.7
2023,13,PSW,Dartmouth HS,94.788,28.612,18.675,28.375,19.125
2023,8,PSW,Dorman HS,84.3,25.2,17.2,24.7,17.2
2023,4,PSW,Etiwanda HS,77.8,24.3,15.5,23.1,14.9
2023,6,PSW,Etiwanda HS,84.8,27.3,16.0,26.1,15.4
2023,8,PSW,Etiwanda HS,84.25,25.05,16.8,26.6,15.8
2023,9,PSW,Etiwanda HS,89.95,27.6,17.3,27.3,17.75
2023,10,PSW,Etiwanda HS,90.45,27.15,18.0,27.3,18.0
2023,12,PSW,Etiwanda HS,90.875,27.15,17.9,28.1,17.725
2023,6,PSW,Fishers HS,78.7,23.7,15.5,24.1,15.4
2023,7,PSW,Fishers Indoor Drumline (PSW),82.85,23.55,16.2,26.9,16.2
2023,8,PSW,Fishers Indoor Drumline (PSW),84.5,25.275,15.875,26.55,16.8
2023,10,PSW,Fishers Indoor Drumline (PSW),82.9,24.0,16.85,25.05,17.0
2023,6,PSW,Franklin Central HS,81.35,23.85,15.8,25.8,15.9
2023,3,PSW,Franklin Central Percussion Symphony,77.15,22.65,15.3,22.8,16.4
2023,5,PSW,Franklin Central Percussion Symphony,82.0,24.9,16.2,24.3,16.6
2023,8,PSW,Franklin Central Percussion Symphony,85.475,25.275,16.85,26.3,17.05
2023,10,PSW,Franklin Central Percussion Symphony,85.0,25.5,17.4,24.55,17.55
2023,9,PSW,Gahr HS,83.651,25.8,16.6,25.05,16.2
2023,10,PSW,Gahr HS,85.351,25.95,17.0,25.6,16.8
2023,12,PSW,Gahr HS,86.501,25.65,17.1,26.6,17.15
2023,9,PSW,Great Oak HS,84.351,25.95,16.5,25.2,16.7
2023,12,PSW,Great Oak HS,85.426,25.425,16.95,26.0,17.05
2023,9,PSW,Homestead HS,85.601,26.4,16.9,25.0,17.3
2023,8,PSW,Lambert HS,77.9,22.2,15.4,25.0,15.3
2023,8,PSW,Milton HS,79.35,23.55,16.3,23.4,16.1
2023,10,PSW,Old Bridge,87.2,26.8,25.8,17.5,17.1
2023,12,PSW,Old Bridge,89.75,26.9,26.25,18.0,18.6
2023,8,PSW,Old Bridge HS,89.25,26.55,18.1,26.7,17.9
2023,6,PSW,Pearland HS,80.5,23.4,16.0,24.3,16.8
2023,7,PSW,Petal HS,81.25,24.45,17.2,23.1,16.5
2023,9,PSW,Petal HS,83.95,25.05,17.1,25.6,16.2
2023,4,PSW,Rowland HS,77.3,23.1,15.9,23.2,15.1
2023,6,PSW,Rowland HS,81.9,27.0,15.0,25.5,14.4
2023,8,PSW,Rowland HS,82.0,23.7,16.6,25.4,16.3
2023,10,PSW,Rowland HS,84.051,25.65,16.0,26.0,16.4
2023,12,PSW,Rowland HS,86.001,26.25,16.3,26.15,17.3
2023,6,PSW,South County HS,74.075,23.475,14.8,21.6,14.2
2023,7,PSW,Sparkman HS,85.0,26.7,16.2,25.5,16.6
2023,6,PSW,Timber Creek HS,78.9,22.2,15.0,25.8,15.9
2023,9,PSW,Timber Creek HS,79.4,23.1,16.2,24.7,15.4
2023,5,PSW,Vista Murrieta HS,84.95,25.65,16.5,25.8,17.0
2023,7,PSW,Vista Murrieta HS,89.35,26.85,18.0,26.4,18.1
2023,8,PSW,Vista Murrieta HS,87.35,24.75,18.1,27.2,17.3
2023,10,PSW,Vista Murrieta HS,89.85,27.45,17.8,27.4,17.2
2023,12,PSW,Vista Murrieta HS,92.75,27.3,18.55,28.15,18.75
2023,13,PSW,Vista Murrieta HS,96.613,28.837,19.5,28.85,19.425
2023,4,PSW,Walled Lake Consolidated Schools,75.8,22.8,14.8,23.3,14.9
2023,7,PSW,Walled Lake Consolidated Schools,81.9,24.9,15.6,25.3,16.1
2023,9,PSW,Walled Lake Consolidated Schools,90.6,27.6,18.1,27.0,17.9
2023,10,PSW,Walled Lake Consolidated Schools,88.575,26.775,17.9,26.9,17.0
2023,6,PSW,West Ranch HS,82.0,26.1,15.4,25.2,15.3
2023,7,PSW,West Ranch HS,78.7,23.7,16.1,23.2,15.7
2023,9,PSW,West Ranch HS,80.451,23.55,15.5,25.0,16.4
2023,10,PSW,West Ranch HS,80.551,24.15,16.1,24.4,15.9
2023,12,PSW,West Ranch HS,83.001,24.6,16.4,25.6,16.4
