year,week,class,name,overall score,music effect,visual effect,music,visual
2016,7,PSA,Albany Indoor Percussion,70.001,29.2,25.8,15.0,-0.2
2016,2,PSA,Aliso Niguel HS,76.201,22.8,15.2,22.9,15.3
2016,4,PSA,Aliso Niguel HS,72.65,22.35,15.0,20.3,15.0
2016,6,PSA,Aliso Niguel HS,78.45,21.75,16.1,25.1,15.5
2016,8,PSA,Aliso Niguel HS,83.451,24.6,17.9,25.95,15.0
2016,10,PSA,Aliso Niguel HS,92.15,27.75,18.2,27.75,18.45
2016,3,PSA,Alta High School,63.1,24.8,27.6,10.7,0.0
2016,6,PSA,Alta High School,60.0,21.0,26.0,13.0,0.0
2016,8,PSA,Alta High School,70.0,28.2,28.8,13.0,0.0
2016,10,PSA,Alta High School,67.101,18.3,20.4,14.0,14.4
2016,1,PSA,Anderson Winter Percussion,69.65,22.1,20.25,13.7,13.6
2016,3,PSA,Anderson Winter Percussion,70.65,20.9,21.15,14.4,14.2
2016,7,PSA,Anderson Winter Percussion,78.9,24.0,24.0,15.2,15.7
2016,9,PSA,Anderson Winter Percussion,83.35,24.0,25.65,17.1,16.6
2016,0,PSA,Arcadia HS,75.625,22.35,25.125,13.8,14.35
2016,3,PSA,Avon Grove,64.0,19.9,18.9,12.7,12.5
2016,4,PSA,Avon Grove,70.6,23.6,19.8,13.8,13.4
2016,7,PSA,Avon Grove,74.801,23.7,21.6,15.1,14.4
2016,9,PSA,Avon Grove,75.85,24.4,22.35,14.5,14.6
2016,10,PSA,Avon Grove,77.25,23.1,24.45,15.6,14.1
2016,0,PSA,Baldwin Park HS,73.026,24.0,22.425,13.0,13.6
2016,4,PSA,Baldwin Park HS,69.95,20.25,14.3,21.1,14.3
2016,6,PSA,Baldwin Park HS,74.651,21.15,15.4,24.75,13.35
2016,8,PSA,Baldwin Park HS,76.3,24.75,14.6,22.35,14.6
2016,2,PSA,Baldwin-Woodville,74.2,23.1,22.8,14.0,14.3
2016,6,PSA,Baldwin-Woodville High School,77.05,23.7,22.95,14.9,15.5
2016,7,PSA,Baldwin-Woodville High School,80.663,23.65,24.113,16.25,16.65
2016,9,PSA,Baldwin-Woodville High School,86.1,26.275,25.425,16.65,17.75
2016,2,PSA,Baldwinsville indoor Percussion,56.701,22.6,22.6,11.5,0.0
2016,4,PSA,Baldwinsville indoor Percussion,63.301,24.4,25.4,13.5,0.0
2016,7,PSA,Baldwinsville indoor Percussion,76.751,31.2,29.05,16.5,0.0
2016,8,PSA,Baldwinsville indoor Percussion,74.651,32.0,25.85,16.8,0.0
2016,2,PSA,Bayonne,65.95,19.3,19.95,13.7,13.0
2016,3,PSA,Bayonne,70.351,19.6,22.05,14.1,14.6
2016,0,PSA,Beavercreek High School,73.3,22.3,21.3,15.5,14.2
2016,3,PSA,Beavercreek High School,73.35,24.1,20.55,14.4,14.3
2016,5,PSA,Beavercreek High School,76.225,23.2,22.725,15.3,15.0
2016,7,PSA,Beavercreek High School,82.3,25.1,24.6,15.9,16.7
2016,9,PSA,Beavercreek High School,83.8,25.7,25.8,16.4,15.9
2016,0,PSA,Bellbrook Indoor Percussion Ensemble,76.7,23.8,22.2,15.8,14.9
2016,4,PSA,Bensalem,74.301,23.9,21.9,13.7,14.8
2016,5,PSA,Bensalem,75.15,22.7,22.35,14.8,15.3
2016,7,PSA,Bensalem,75.401,24.3,22.2,15.0,13.9
2016,9,PSA,Bensalem,81.101,24.8,23.7,16.2,16.4
2016,10,PSA,Bensalem,81.951,25.3,25.95,15.7,15.0
2016,1,PSA,Bonita HS,74.05,20.4,15.15,23.6,14.9
2016,4,PSA,Bonita HS,75.576,22.875,15.9,22.3,14.5
2016,6,PSA,Bonita HS,75.901,23.1,15.3,23.3,14.2
2016,8,PSA,Bonita HS,76.95,22.95,15.8,23.1,15.1
2016,5,PSA,Bonita Vista HS,67.95,21.45,12.8,20.6,13.1
2016,7,PSA,Brookings HS Drumline,79.076,23.8,23.625,16.2,15.45
2016,9,PSA,Brookings HS Drumline,82.476,25.3,24.6,16.15,16.425
2016,1,PSA,Burnsville High School,83.2,23.6,26.1,16.7,16.8
2016,3,PSA,Burnsville High School,81.8,22.8,24.3,17.1,17.6
2016,6,PSA,Burnsville High School,82.7,23.6,24.9,17.1,17.1
2016,7,PSA,Burnsville High School,85.588,25.0,25.763,18.05,16.775
2016,9,PSA,Burnsville High School,88.525,27.1,26.175,17.2,18.05
2016,0,PSA,Camarillo HS,67.6,21.6,21.15,12.85,12.0
2016,1,PSA,Camarillo HS,70.301,20.55,13.25,22.1,14.4
2016,6,PSA,Camarillo HS,72.35,22.05,14.55,22.0,13.75
2016,0,PSA,Canyon HS (CC),73.501,21.3,23.55,14.0,14.65
2016,5,PSA,Canyon HS (CC),73.6,22.2,15.8,21.9,13.7
2016,0,PSA,Central Lafourche H.S.,69.45,27.0,30.05,12.4,0.0
2016,4,PSA,Central Lafourche H.S.,78.1,31.4,31.5,15.2,0.0
2016,1,PSA,Central Square High School,60.725,24.0,24.925,11.8,-1.0
2016,3,PSA,Central Square High School,67.55,28.0,26.75,12.8,0.0
2016,4,PSA,Central Square High School,67.301,26.4,27.8,13.1,-4.6
2016,5,PSA,Central Square High School,70.301,28.8,27.9,13.6,-2.8
2016,6,PSA,Central Square High School,78.65,31.4,31.65,15.6,0.0
2016,7,PSA,Central Square High School,77.301,30.8,30.2,16.3,0.0
2016,6,PSA,Cerritos HS,74.601,20.7,15.0,25.6,13.3
2016,8,PSA,Cerritos HS,80.201,24.45,15.4,26.15,14.2
2016,0,PSA,Chaffey HS,75.001,22.1,24.75,13.55,14.6
2016,10,PSA,Chaffey HS,88.775,26.1,17.325,27.5,17.85
2016,2,PSA,Chaparral HS,72.826,21.525,13.4,22.7,15.2
2016,5,PSA,Chaparral HS,79.076,22.575,16.4,23.55,16.55
2016,10,PSA,Chaparral HS,83.013,23.062,17.2,26.3,16.45
