year,week,class,name,overall score,music effect,visual effect,music,visual
2017,2,PSW,Arcadia HS,81.6,25.2,16.1,24.2,16.1
2017,5,PSW,Arcadia HS,83.95,24.45,17.4,25.2,16.9
2017,7,PSW,Arcadia HS,89.1,27.3,18.4,25.7,17.7
2017,10,PSW,Arcadia HS,92.25,27.75,17.9,28.3,18.3
2017,11,PSW,Arcadia HS,92.35,27.825,17.95,28.225,18.35
2017,3,PSW,Avon High School,79.7,24.3,15.4,24.8,15.2
2017,4,PSW,Avon High School,84.95,25.35,17.5,26.3,15.8
2017,7,PSW,Avon High School,87.225,26.025,17.1,26.75,17.35
2017,9,PSW,Avon High School,89.8,27.075,18.125,26.45,18.15
2017,11,PSW,Avon High School,93.325,28.125,19.2,27.2,18.8
2017,2,PSW,Ayala HS,81.35,25.05,14.8,24.7,16.8
2017,4,PSW,Ayala HS,83.2,25.5,16.5,24.1,17.1
2017,6,PSW,Ayala HS,87.0,25.65,18.4,25.6,17.35
2017,9,PSW,Ayala HS,92.15,28.35,18.3,27.0,18.5
2017,10,PSW,Ayala HS,95.05,28.5,18.9,28.8,18.85
2017,11,PSW,Ayala HS,94.025,28.2,19.0,28.1,18.725
2017,2,PSW,Center Grove High School,72.9,19.8,14.9,24.0,14.2
2017,5,PSW,Center Grove High School,79.7,23.7,15.7,23.9,16.4
2017,7,PSW,Center Grove High School,85.525,26.025,16.6,26.55,16.35
2017,9,PSW,Center Grove High School,87.65,25.8,17.55,26.7,17.6
2017,11,PSW,Center Grove High School,92.55,28.35,18.4,27.5,18.3
2017,0,PSW,Centerville High School Percussion,74.2,21.9,23.4,15.1,13.8
2017,2,PSW,Centerville High School Percussion,75.8,22.5,22.5,15.2,15.6
2017,5,PSW,Centerville High School Percussion,77.4,23.8,23.1,15.7,14.8
2017,9,PSW,Centerville High School Percussion,88.95,25.7,26.55,18.3,18.4
2017,2,PSW,Chino Hills HS,84.05,25.95,15.8,25.4,16.9
2017,6,PSW,Chino Hills HS,88.47,25.95,18.42,26.3,17.8
2017,9,PSW,Chino Hills HS,94.25,28.65,18.7,28.1,18.8
2017,10,PSW,Chino Hills HS,94.725,27.825,19.0,29.1,18.8
2017,11,PSW,Chino Hills HS,94.7,28.35,18.4,29.1,18.85
2017,11,PSW,Clovis HS,82.826,24.975,16.1,25.5,16.25
2017,2,PSW,Diamond Bar HS,74.3,23.4,14.1,22.8,14.0
2017,10,PSW,Diamond Bar HS,87.701,26.4,17.2,25.9,18.2
2017,11,PSW,Diamond Bar HS,83.376,25.425,16.05,25.6,16.3
2017,1,PSW,Eden Prairie High School,74.75,22.1,24.45,14.0,14.2
2017,3,PSW,Eden Prairie High School,79.55,22.4,25.05,16.2,15.9
2017,10,PSW,Eden Prairie High School,87.5,26.425,27.225,17.4,16.45
2017,7,PSW,Etiwanda HS,86.1,26.7,18.1,25.0,16.3
2017,9,PSW,Etiwanda HS,87.55,26.25,17.7,26.5,17.1
2017,10,PSW,Etiwanda HS,90.95,27.45,18.1,26.8,18.6
2017,11,PSW,Etiwanda HS,90.325,27.075,17.7,27.75,17.8
2017,11,PSW,Fishers High School,89.6,27.0,17.8,26.9,17.9
2017,3,PSW,Franklin Central Indoor Percussion Ensemble,76.45,22.95,14.9,23.7,14.9
2017,4,PSW,Franklin Central Indoor Percussion Ensemble,78.75,23.55,16.0,24.4,14.8
2017,7,PSW,Franklin Central Indoor Percussion Ensemble,82.425,23.475,16.45,25.75,16.75
2017,9,PSW,Franklin Central Indoor Percussion Ensemble,83.8,25.35,16.95,24.75,16.75
2017,11,PSW,Franklin Central Indoor Percussion Ensemble,86.5,26.1,17.4,25.6,17.4
2017,2,PSW,Goshen PSW,70.9,21.3,12.4,23.3,13.9
2017,7,PSW,Goshen PSW,79.7,23.4,15.85,24.55,15.9
2017,9,PSW,Goshen PSW,82.375,24.825,17.25,25.1,15.2
2017,11,PSW,Goshen PSW,85.35,26.25,17.0,25.1,17.0
2017,11,PSW,Homestead HS,86.025,25.725,17.4,26.0,16.9
2017,0,PSW,Lebanon High School,75.75,22.2,22.65,15.5,15.4
2017,2,PSW,Lebanon High School,75.1,21.3,23.4,14.6,15.8
2017,6,PSW,Lebanon High School,82.75,24.1,25.05,17.3,16.3
2017,9,PSW,Lebanon High School,89.15,25.2,26.85,18.4,18.7
2017,5,PSW,Petal H.S.,79.35,24.6,23.55,15.7,15.5
2017,8,PSW,Petal H.S.,86.95,34.6,35.65,16.7,0.0
2017,2,PSW,Rowland HS,74.45,22.65,13.9,23.4,14.5
2017,5,PSW,Rowland HS,79.05,23.25,16.1,23.4,16.3
2017,7,PSW,Rowland HS,82.35,25.35,16.6,24.7,15.7
2017,10,PSW,Rowland HS,89.201,27.0,17.1,27.4,17.7
2017,11,PSW,Rowland HS,85.951,26.55,16.25,26.8,16.35
