year,week,class,name,overall score,music effect,visual effect,music,visual
2026,1,PSW,Arcadia HS,78.55,24.15,15.8,22.6,16.0
2026,4,PSW,Arcadia HS,85.65,26.25,16.6,26.2,16.6
2026,5,PSW,Arcadia HS,87.2,26.4,17.6,26.6,16.6
2026,7,PSW,Arcadia HS,89.45,27.15,18.15,25.95,18.2
2026,9,PSW,Arcadia HS,93.55,28.05,18.9,28.3,18.3
2026,7,PSW,Avon HS,91.675,27.525,18.1,27.55,18.5
2026,4,PSW,Avon High School,82.9,25.2,16.5,24.4,16.8
2026,6,PSW,Avon High School,88.45,25.65,18.0,26.9,17.9
2026,8,PSW,Avon High School,91.688,27.337,18.55,27.65,18.15
2026,9,PSW,Avon High School,93.425,28.275,18.7,27.7,18.75
2026,2,PSW,Ayala HS,84.0,26.1,17.1,24.3,16.5
2026,3,PSW,Ayala HS,83.05,25.35,17.1,23.7,16.9
2026,5,PSW,Ayala HS,88.6,26.7,18.0,26.4,17.5
2026,7,PSW,Ayala HS,90.375,27.15,18.65,26.025,18.55
2026,9,PSW,Ayala HS,92.3,27.75,18.95,27.6,18.0
2026,5,PSW,Bridgeland HS,85.0,25.95,16.85,25.55,16.65
2026,8,PSW,Bridgeland HS,91.325,27.825,18.35,27.15,18.0
2026,3,PSW,Broken Arrow HS,76.35,22.95,15.2,23.3,14.9
2026,7,PSW,Brownsburg HS,84.825,24.975,17.25,25.6,17.0
2026,2,PSW,Brownsburg High School Winter Percussion,76.6,24.0,14.6,23.3,14.7
2026,4,PSW,Brownsburg High School Winter Percussion,76.55,23.25,14.3,23.6,15.4
2026,8,PSW,Brownsburg High School Winter Percussion,85.625,25.575,17.4,25.7,16.95
2026,9,PSW,Brownsburg High School Winter Percussion,85.175,25.725,17.6,24.6,17.25
2026,7,PSW,Buchanan HS,85.501,26.1,17.7,24.5,17.2
2026,8,PSW,Burleson Centennial HS,90.875,27.525,18.25,27.1,18.0
2026,5,PSW,Byrnes HS,74.2,21.75,14.4,22.85,15.2
2026,8,PSW,Byrnes HS,80.675,24.675,15.4,24.7,15.9
2026,9,PSW,Carroll High School Indoor Percussion,82.751,24.9,17.95,23.35,16.55
2026,7,PSW,Center Grove HS,90.875,27.225,18.1,27.55,18.0
2026,4,PSW,Center Grove High School,78.9,24.0,15.8,23.1,16.0
2026,5,PSW,Center Grove High School,81.15,24.45,16.9,23.9,15.9
2026,6,PSW,Center Grove High School,85.9,25.2,16.6,27.0,17.1
2026,8,PSW,Center Grove High School,90.2,27.45,18.15,27.25,17.35
2026,9,PSW,Center Grove High School,92.1,27.75,18.55,27.5,18.3
