year,week,class,name,overall score,music effect,visual effect,music,visual
2024,7,PSO,Academy District 20 Combined Schools,76.5,22.2,14.6,24.3,15.4
2024,7,PSO,Alpine Combined Schools,75.0,22.5,14.2,23.4,14.9
2024,5,PSO,Alpine District Combined,68.25,20.9,20.85,13.2,13.3
2024,10,PSO,Alpine District Combined,74.45,22.35,15.2,21.2,15.7
2024,12,PSO,Alpine District Combined,79.85,23.25,15.9,24.4,16.3
2024,9,PSO,Amador Valley HS,80.026,23.025,15.9,25.7,15.4
2024,2,PSO,Arroyo HS,73.9,22.2,15.6,20.9,15.2
2024,4,PSO,Arroyo HS,73.901,23.4,13.6,23.1,13.8
2024,7,PSO,Arroyo HS,79.25,25.05,16.4,21.8,16.0
2024,6,PSO,Azle HS,81.35,25.05,16.4,23.8,16.1
2024,6,PSO,Basha HS,77.9,22.8,15.6,24.4,15.1
2024,4,PSO,Beavercreek HS,72.85,22.05,13.9,22.4,14.5
2024,2,PSO,Beavercreek Indoor Percussion Ensemble,68.3,20.1,13.3,20.8,14.1
2024,3,PSO,Beavercreek Indoor Percussion Ensemble,75.1,23.7,15.0,22.5,13.9
2024,7,PSO,Beavercreek Indoor Percussion Ensemble,79.55,23.25,15.6,24.5,16.2
2024,11,PSO,Beavercreek Indoor Percussion Ensemble,85.35,25.05,17.7,26.0,16.6
2024,3,PSO,Bellflower HS,69.201,20.1,13.8,22.3,13.0
2024,6,PSO,Bellflower HS,74.851,21.75,14.5,23.2,15.4
2024,8,PSO,Bellflower HS,78.951,24.15,16.0,25.0,13.8
2024,6,PSO,Bob Jones HS,79.7,22.95,16.3,23.55,16.9
2024,6,PSO,Bridgeland HS,88.25,25.95,18.3,26.0,18.0
2024,6,PSO,Brownsburg HS,84.1,25.5,16.4,25.6,16.6
2024,5,PSO,Brownsburg High School Winter Percussion,81.9,24.45,16.75,25.3,15.4
2024,8,PSO,Brownsburg High School Winter Percussion,84.85,25.95,16.2,25.5,17.2
2024,9,PSO,Brownsburg High School Winter Percussion,86.275,26.475,17.2,25.45,17.15
2024,2,PSO,Buena HS,69.951,21.15,14.9,19.9,14.0
2024,6,PSO,Buena HS,77.85,24.75,14.8,23.9,14.4
2024,8,PSO,Buena HS,75.15,21.75,16.2,23.1,14.1
2024,6,PSO,Burleson HS,80.25,24.75,15.7,25.0,14.8
2024,8,PSO,C.E. King HS,77.251,23.25,15.7,23.1,15.2
2024,6,PSO,Camarillo HS,74.701,23.4,15.1,21.6,14.6
2024,8,PSO,Camarillo HS,79.551,23.85,15.8,24.3,15.6
2024,4,PSO,Canyon HS,69.201,20.7,14.2,20.8,13.5
2024,6,PSO,Canyon HS,74.551,24.15,13.6,22.8,14.0
2024,8,PSO,Canyon HS,76.1,25.2,15.5,21.7,13.7
2024,7,PSO,Carlsbad HS,79.7,24.9,16.5,22.9,15.4
2024,6,PSO,Carroll HS (IN),79.276,24.375,15.6,24.1,15.2
2024,4,PSO,Carroll High School Indoor Percussion,74.05,23.25,14.7,21.8,14.3
2024,5,PSO,Carroll High School Indoor Percussion,74.05,19.35,15.6,24.1,15.0
2024,7,PSO,Carroll High School Indoor Percussion,77.6,22.5,15.8,23.5,15.8
2024,8,PSO,Carroll High School Indoor Percussion,81.9,25.2,16.0,24.2,16.5
2024,9,PSO,Carroll High School Indoor Percussion,79.026,23.325,16.3,23.2,16.2
