year,week,class,name,overall score,music effect,visual effect,music,visual
2018,10,PIO,Bakersfield College,92.8,27.6,18.0,28.4,18.8
2018,4,PIO,Imperial Dynasty,77.5,23.0,24.3,15.2,15.0
2018,6,PIO,Imperial Dynasty,80.9,23.8,25.8,15.3,16.0
2018,11,PIO,Imperial Dynasty,85.2,26.6,25.5,16.6,16.5
2018,5,PIO,Legacy Performing Arts Percussion Ensemble Open,79.05,22.95,15.9,24.0,16.2
2018,7,PIO,Legacy Performing Arts Percussion Ensemble Open,84.55,25.95,16.5,25.8,16.3
2018,10,PIO,Legacy Performing Arts Percussion Ensemble Open,85.0,25.95,17.05,25.95,16.05
2018,3,PIO,Odyssey Indoor Percussion,79.6,24.3,14.7,25.2,15.4
2018,6,PIO,Odyssey Indoor Percussion,79.95,23.55,16.0,24.6,15.8
2018,10,PIO,Odyssey Indoor Percussion,89.15,26.55,17.1,27.4,18.1
2018,11,PIO,Odyssey Indoor Percussion,88.325,26.925,17.3,27.0,17.1
2018,3,PIO,Velocity Independent,72.15,21.15,14.6,22.5,13.9
2018,6,PIO,Velocity Independent,76.25,22.35,15.0,24.2,14.7
2018,10,PIO,Velocity Independent,85.025,25.725,15.9,25.9,17.5
2018,11,PIO,Velocity Independent,84.35,25.95,16.65,25.3,16.45
2018,5,PIO,Élan Percussion,74.45,22.05,14.7,21.1,16.6
2018,6,PIO,Élan Percussion,75.6,22.2,15.6,22.1,15.7
2018,10,PIO,Élan Percussion,86.6,25.8,17.0,26.2,17.6
2018,11,PIO,Élan Percussion,85.55,25.8,16.75,26.25,16.75
