year,week,class,name,overall score,music effect,visual effect,music,visual
2025,6,PIW,Atlanta Quest,84.55,25.35,16.6,25.9,16.7
2025,12,PIW,Atlanta Quest,90.425,27.525,17.6,27.6,17.7
2025,6,PIW,Audio Theater,79.85,23.25,15.9,25.0,15.7
2025,8,PIW,Blue Knights,82.2,25.5,17.6,22.9,16.2
2025,3,PIW,Broken City,88.0,26.4,17.7,26.2,17.7
2025,6,PIW,Broken City,90.0,27.0,18.1,27.1,17.8
2025,8,PIW,Broken City,91.05,27.45,18.2,26.9,18.5
2025,9,PIW,Broken City,93.35,28.2,18.5,28.25,18.4
2025,10,PIW,Broken City,94.8,28.8,19.1,27.9,19.0
2025,11,PIW,Broken City,95.175,28.425,18.8,28.9,19.05
2025,12,PIW,Broken City,97.95,29.475,19.6,29.3,19.575
2025,6,PIW,Cap City,85.85,25.65,17.8,25.4,17.0
2025,12,PIW,Cap City,92.114,28.237,18.25,27.1,18.525
2025,6,PIW,ConneXus,81.45,23.25,17.1,25.5,15.6
2025,12,PIW,ConneXus,84.913,26.288,17.05,24.75,16.825
2025,2,PIW,Dark Sky,78.85,24.15,16.4,23.2,15.1
2025,6,PIW,Dark Sky,84.0,25.5,17.1,24.8,16.6
2025,10,PIW,Dark Sky,86.251,25.35,17.4,26.8,16.7
2025,11,PIW,Dark Sky,87.276,26.925,16.65,26.5,17.2
2025,5,PIW,Dark Sky Percussion,80.451,24.45,16.9,22.5,16.6
2025,9,PIW,Dark Sky Percussion,85.351,25.8,17.25,25.75,16.55
2025,12,PIW,Dark Sky Percussion,85.925,25.8,17.45,25.225,17.45
2025,6,PIW,Flux Indoor Percussion,81.85,24.15,15.5,25.2,17.0
2025,9,PIW,Flux Indoor Percussion,83.451,24.75,16.5,25.3,16.9
2025,7,PIW,George Mason University,88.0,27.0,17.4,26.6,17.0
2025,12,PIW,George Mason University,94.864,28.762,19.375,27.8,18.925
2025,8,PIW,IMPACT Percussion,78.15,23.55,16.0,23.2,15.4
2025,5,PIW,Infinity,86.05,26.25,17.4,24.6,17.8
2025,12,PIW,Infinity,95.826,29.025,19.175,28.475,19.15
2025,5,PIW,Infinity 2,79.85,24.15,16.3,23.3,16.1
2025,4,PIW,Instinct,78.05,23.55,15.0,24.8,14.7
2025,5,PIW,Instinct,75.151,23.55,15.2,21.5,14.9
2025,7,PIW,Instinct,81.55,26.25,16.3,23.2,15.8
2025,9,PIW,Instinct,79.55,24.15,15.9,23.75,15.75
2025,10,PIW,Instinct,79.751,24.15,16.4,23.2,16.0
2025,11,PIW,Instinct,80.476,24.825,15.3,24.85,15.5
2025,7,PIW,MBI Indoor Percussion,82.1,24.9,16.5,24.2,16.5
2025,7,PIW,Matrix,88.35,26.85,18.1,25.3,18.1
2025,12,PIW,Matrix,92.076,28.425,19.3,26.25,18.1
2025,3,PIW,Meraki,82.55,25.05,16.3,24.7,16.5
2025,5,PIW,Meraki,81.55,25.05,16.3,24.2,16.0
2025,7,PIW,Meraki,86.0,26.7,17.0,24.9,17.4
2025,9,PIW,Meraki,86.425,26.325,17.45,25.4,17.25
2025,10,PIW,Meraki,87.55,25.95,18.0,26.0,17.6
2025,11,PIW,Meraki,87.701,26.7,17.4,26.55,17.05
2025,12,PIW,Meraki,87.025,26.175,17.5,26.1,17.25
2025,6,PIW,Monarch Independent,82.9,25.2,16.7,24.8,16.2
2025,12,PIW,Monarch Independent,89.075,26.775,17.45,27.4,17.45
2025,6,PIW,Music City Mystique,86.5,25.2,17.5,26.7,17.1
2025,12,PIW,Music City Mystique,94.339,28.837,18.625,28.05,18.825
2025,2,PIW,POW Percussion,81.2,24.6,16.8,23.9,15.9
2025,5,PIW,POW Percussion,83.75,25.65,16.4,25.3,16.4
2025,8,PIW,POW Percussion,87.35,25.95,17.4,26.2,17.8
2025,9,PIW,POW Percussion,89.55,27.15,17.95,26.85,17.6
2025,10,PIW,POW Percussion,90.25,27.15,18.3,27.3,17.5
2025,11,PIW,POW Percussion,90.85,27.6,17.4,27.85,18.0
2025,12,PIW,POW Percussion,91.063,27.562,18.4,27.0,18.1
2025,2,PIW,Pulse Percussion,86.45,25.65,17.6,25.6,17.6
2025,5,PIW,Pulse Percussion,89.475,27.075,18.2,26.3,17.9
2025,8,PIW,Pulse Percussion,93.75,28.05,18.6,28.3,18.8
2025,9,PIW,Pulse Percussion,93.825,28.575,18.85,27.55,18.85
2025,10,PIW,Pulse Percussion,95.125,28.725,19.3,28.4,18.7
2025,11,PIW,Pulse Percussion,94.775,28.8,18.6,28.675,18.7
2025,12,PIW,Pulse Percussion,96.975,29.175,19.4,28.875,19.525
2025,2,PIW,RCC,85.325,25.425,17.5,25.3,17.1
2025,5,PIW,RCC,89.75,27.0,18.35,26.4,18.0
2025,8,PIW,RCC,93.85,28.5,18.8,27.7,18.85
2025,9,PIW,RCC,94.2,28.2,19.0,28.05,18.95
2025,10,PIW,RCC,96.75,29.25,19.6,28.5,19.4
2025,12,PIW,RCC,99.163,29.888,19.975,29.375,19.925
2025,4,PIW,Red Wave Indoor,75.7,19.1,24.0,16.0,16.6
