year,week,class,name,overall score,music effect,visual effect,music,visual
2022,5,PIO,Bakersfield College,83.1,25.2,16.6,24.9,16.4
2022,9,PIO,Bakersfield College,90.3,27.3,18.0,27.1,17.9
2022,7,PIO,Breakthrough Indoor Percussion,79.8,23.4,16.4,24.4,15.6
2022,9,PIO,Breakthrough Indoor Percussion,83.601,25.2,16.3,25.6,16.5
2022,11,PIO,Camden County NJ,84.75,25.1,26.25,16.7,16.7
2022,6,PIO,Cap City 2,82.55,25.35,16.3,23.3,17.6
2022,9,PIO,Cap City 2,89.0,27.6,18.3,26.1,17.0
2022,7,PIO,Civitas Independent,81.2,24.3,16.9,23.0,17.0
2022,13,PIO,Civitas Independent,96.275,29.175,18.85,29.45,18.8
2022,3,PIO,Crossroads Percussion,72.5,23.1,16.3,19.5,13.6
2022,7,PIO,Crossroads Percussion,76.05,22.65,15.1,23.4,14.9
2022,8,PIO,Crossroads Percussion,80.75,25.05,16.5,23.4,15.8
2022,9,PIO,Elan Percussion,86.251,25.35,17.0,26.5,17.4
2022,7,PIO,Flux Indoor Percussion,87.2,25.8,17.8,26.6,17.0
2022,6,PIO,Freedom Percussion,82.7,24.6,15.7,25.3,17.1
2022,13,PIO,Freedom Percussion,93.925,28.8,18.075,28.425,18.625
2022,5,PIO,Gold Indoor Percussion,80.8,24.0,16.3,23.8,16.7
2022,7,PIO,Gold Indoor Percussion,83.4,23.4,17.3,25.2,17.5
2022,8,PIO,Gold Indoor Percussion,86.15,25.95,17.6,25.3,17.3
2022,9,PIO,Gold Indoor Percussion,88.8,26.4,17.8,27.0,17.6
2022,11,PIO,Gold Indoor Percussion,90.85,27.75,18.7,26.3,18.1
2022,12,PIO,Gold Indoor Percussion,92.25,27.75,18.6,27.15,18.75
2022,13,PIO,Gold Indoor Percussion,93.2,27.675,18.3,28.35,18.875
2022,4,PIO,Gold Spike Percussion,76.4,22.0,23.4,16.6,14.4
2022,6,PIO,Gold Spike Percussion,77.6,23.7,22.8,16.6,14.5
2022,9,PIO,Gold Spike Percussion,84.065,25.4,24.165,17.4,17.1
2022,12,PIO,Gold Spike Percussion,86.05,25.9,25.35,17.5,17.3
2022,8,PIO,IMPACT Percussion,85.95,25.05,17.6,25.9,17.4
2022,5,PIO,Infinity 2,82.9,24.3,16.5,25.5,16.6
2022,13,PIO,Infinity 2,97.5,29.775,19.4,29.025,19.3
2022,5,PIO,Infinity 3,78.35,22.65,15.8,23.7,16.2
2022,6,PIO,Instinct,74.6,22.2,15.5,22.3,14.6
2022,7,PIO,Instinct,78.4,24.0,15.8,22.9,15.7
2022,9,PIO,Instinct,84.551,27.0,16.5,23.3,17.75
2022,11,PIO,Instinct,87.75,27.15,17.3,26.1,17.2
2022,6,PIO,Liberty University Indoor Drumline,77.5,22.8,15.5,23.8,15.4
2022,9,PIO,Matrix Open,89.05,26.55,18.6,26.7,17.2
2022,13,PIO,Matrix Open,91.976,27.9,18.75,27.45,17.875
2022,6,PIO,Meraki,81.45,23.85,16.8,24.1,16.7
2022,7,PIO,Meraki,83.75,25.05,16.9,24.8,17.0
2022,11,PIO,Meraki,90.25,26.55,18.1,27.7,17.9
2022,12,PIO,Meraki,89.75,27.0,18.05,26.6,18.1
2022,5,PIO,Meraki Percussion,78.65,23.25,15.8,23.3,16.3
2022,9,PIO,Meraki Percussion,91.45,26.85,18.4,28.0,18.2
2022,13,PIO,Meraki Percussion,92.576,27.9,18.375,26.7,19.6
2022,3,PIO,Motor City Percussion,75.0,22.2,14.4,23.7,14.7
2022,4,PIO,Motor City Percussion,76.3,22.5,14.3,23.9,15.6
2022,7,PIO,Motor City Percussion,86.65,26.25,17.5,26.5,16.4
2022,11,PIO,Motor City Percussion,90.6,28.2,18.05,26.55,17.8
2022,6,PIO,Old Line Independent Percussion,81.75,23.55,17.1,24.8,16.3
2022,7,PIO,Palmetto Indoor Theatre,79.1,24.6,15.5,22.2,16.8
2022,7,PIO,Paradigm Percussion,74.95,23.55,14.8,21.4,15.2
2022,5,PIO,Q2,79.3,22.8,15.5,24.9,16.1
2022,8,PIO,Resistance Indoor Percussion,85.15,26.55,18.4,24.1,16.1
2022,5,PIO,River City Rhythm,77.3,23.4,14.7,24.6,14.6
2022,6,PIO,River City Rhythm,78.65,23.85,15.0,23.7,16.1
2022,8,PIO,River City Rhythm,84.9,25.2,17.3,26.0,16.4
2022,10,PIO,River City Rhythm,86.2,25.2,17.4,26.4,17.2
2022,11,PIO,River City Rhythm,90.55,27.45,18.35,26.3,18.45
2022,13,PIO,River City Rhythm,93.575,28.05,18.3,29.1,18.125
2022,5,PIO,Spartans Indoor Percussion,75.55,22.95,15.0,21.7,15.9
2022,9,PIO,Spartans Indoor Percussion,85.45,25.65,16.8,26.2,16.8
2022,9,PIO,Thesis,87.6,25.5,17.4,27.8,16.9
2022,5,PIO,Triple Crown,79.4,25.8,16.1,22.8,14.7
2022,6,PIO,Triple Crown,78.55,23.25,15.4,24.7,15.2
2022,9,PIO,Triple Crown,85.0,25.8,17.5,25.2,16.5
2022,10,PIO,Triple Crown,82.6,25.8,16.8,24.9,15.1
2022,6,PIO,UTSA,75.3,21.6,14.2,24.0,15.5
2022,11,PIO,United 2,84.75,25.1,26.25,16.7,16.7
2022,9,PIO,United Percussion 2,82.25,24.45,16.4,25.0,16.4
2022,7,PIO,Vision Percussion,84.3,25.2,16.8,25.9,16.4
2022,9,PIO,Vision Percussion,85.601,26.7,17.3,24.3,17.3
2022,6,PIO,Élan Percussion,81.0,23.4,16.5,24.8,16.3
2022,7,PIO,Élan Percussion,82.9,25.2,16.3,25.3,16.1
2022,11,PIO,Élan Percussion,88.7,26.1,18.2,26.9,17.5
2022,12,PIO,Élan Percussion,86.05,26.1,17.4,25.55,17.0
