year,week,class,name,overall score,music effect,visual effect,music,visual
2025,6,PSA,Agua Fria HS,69.801,20.7,14.4,20.8,13.9
2025,7,PSA,Albemarle County Combined Schools,80.75,24.45,15.4,25.6,15.3
2025,6,PSA,Alcoa HS,64.65,18.45,14.0,19.6,12.6
2025,10,PSA,Alcoa Indoor Percussion,73.701,21.7,21.75,15.75,14.5
2025,5,PSA,Alpine Combined Schools,69.401,19.2,13.0,24.0,13.2
2025,9,PSA,Alpine Combined Schools,76.4,21.3,18.0,22.2,14.9
2025,10,PSA,Alpine Combined Schools,81.6,24.6,17.1,24.3,15.6
2025,13,PSA,Alpine Combined Schools,81.351,24.15,17.1,23.3,16.8
2025,4,PSA,Alta HS,74.05,21.75,15.0,23.0,14.3
2025,5,PSA,Alta HS,78.2,22.65,15.8,23.95,15.8
2025,10,PSA,Alta HS,86.15,25.05,18.0,26.0,17.1
2025,13,PSA,Alta HS,88.5,26.4,18.7,25.1,18.3
2025,6,PSA,American Leadership Academy Gilbert North,64.401,18.9,13.1,18.8,13.6
2025,9,PSA,Appoquinimink HS,89.825,27.3,17.575,27.9,17.05
2025,6,PSA,Arbor View HS,84.25,25.65,16.7,24.9,17.0
2025,4,PSA,Arvin HS,72.126,21.675,14.1,21.65,14.7
2025,3,PSA,Auburn,66.251,20.6,21.45,12.0,12.2
2025,4,PSA,Auburn,69.2,21.4,21.3,13.0,13.5
2025,7,PSA,Auburn,74.1,24.0,22.8,13.5,13.8
2025,8,PSA,Auburn,74.7,22.1,23.1,14.2,15.3
2025,10,PSA,Auburn,84.05,25.9,24.45,17.3,16.4
2025,7,PSA,Avon Grove,70.8,22.4,21.6,12.9,13.9
2025,8,PSA,Avon Grove,73.65,23.0,22.65,14.2,13.8
2025,10,PSA,Avon Grove,73.525,22.4,22.425,14.9,13.8
2025,11,PSA,Avon Grove,78.6,23.0,24.9,15.3,15.4
2025,4,PSA,Bay Port HS,67.7,20.4,13.6,20.0,13.7
2025,2,PSA,Bearden High School Indoor Percussion,62.401,17.8,19.8,12.8,12.0
2025,7,PSA,Bearden High School Indoor Percussion,72.4,21.5,21.6,14.9,14.4
2025,10,PSA,Bearden High School Indoor Percussion,76.751,22.6,23.25,15.3,15.6
2025,8,PSA,Beaverton HS,72.451,21.75,14.5,22.0,14.2
2025,5,PSA,Beech Grove Percussion,70.501,20.1,13.6,22.5,14.3
2025,7,PSA,Beech Grove Percussion,67.201,19.35,13.35,20.4,14.1
2025,9,PSA,Beech Grove Percussion,76.15,22.5,15.45,23.8,14.4
2025,10,PSA,Beech Grove Percussion,76.163,22.013,15.5,23.7,14.95
2025,2,PSA,Bellbrook High School Indoor Percussion Ensemble,72.85,21.75,14.5,21.7,14.9
2025,3,PSA,Bellbrook High School Indoor Percussion Ensemble,73.1,22.2,13.3,22.4,15.2
2025,5,PSA,Bellbrook High School Indoor Percussion Ensemble,74.85,22.95,15.4,21.6,14.9
2025,7,PSA,Bellbrook High School Indoor Percussion Ensemble,81.05,24.15,16.4,24.8,15.7
2025,10,PSA,Bellbrook High School Indoor Percussion Ensemble,82.651,24.45,16.5,25.1,16.6
2025,9,PSA,Bellevue Combined Schools,80.05,22.95,16.3,23.5,17.3
2025,4,PSA,Bellflower HS,73.75,21.45,14.8,23.3,14.2
2025,6,PSA,Ben Davis HS,83.7,25.8,16.5,24.6,16.8
2025,5,PSA,Ben Davis Percussion Ensemble,79.0,23.1,16.3,24.1,15.5
2025,7,PSA,Ben Davis Percussion Ensemble,82.05,24.45,15.9,25.0,16.7
2025,9,PSA,Ben Davis Percussion Ensemble,91.375,27.525,18.1,27.7,18.05
2025,10,PSA,Ben Davis Percussion Ensemble,90.975,27.375,18.2,27.4,18.0
2025,8,PSA,Benicia HS,68.75,19.95,13.0,21.7,14.1
2025,8,PSA,Benicia MS,62.651,18.75,12.6,19.8,11.5
2025,5,PSA,Bingham HS,75.401,21.0,16.0,23.8,14.6
2025,7,PSA,Bingham HS,72.95,21.45,15.3,21.8,14.4
2025,6,PSA,Bloomington HS (IL),74.3,22.5,13.9,23.4,14.5
2025,8,PSA,Bloomington High School,72.001,21.9,13.7,22.4,14.0
2025,11,PSA,Bonita HS,83.825,25.875,16.0,25.65,16.3
2025,4,PSA,Bridgewater Raritan,71.701,21.5,20.7,13.7,15.8
2025,8,PSA,Bridgewater Raritan,77.901,23.8,24.15,15.25,14.7
2025,10,PSA,Bridgewater Raritan,79.2,23.7,23.25,15.7,16.55
