year,week,class,name,overall score,music effect,visual effect,music,visual
2026,8,PIW,Atlanta Quest,89.0,27.0,17.85,26.65,17.5
2026,8,PIW,Audio Theater,82.701,26.25,16.3,25.05,15.1
2026,7,PIW,Blue Knights,85.0,25.8,16.9,25.3,17.0
2026,2,PIW,Broken City,84.65,25.95,17.4,25.0,16.3
2026,5,PIW,Broken City,89.9,27.0,17.9,26.9,18.1
2026,7,PIW,Broken City,92.225,27.825,18.95,26.6,18.85
2026,2,PIW,Cap City,81.75,24.45,16.1,24.7,16.5
2026,3,PIW,Cap City,82.75,23.85,16.7,25.6,16.6
2026,5,PIW,Cap City,84.025,25.575,17.35,24.55,16.55
2026,8,PIW,Cap City,87.25,26.55,17.65,25.85,17.2
2026,9,PIW,Cap City,91.85,27.6,18.9,27.2,18.15
2026,5,PIW,Civitas Independent,81.775,24.675,16.2,24.45,16.45
2026,8,PIW,Civitas Independent,84.8,26.1,16.8,25.5,16.4
2026,1,PIW,ConneXus,74.7,22.5,15.1,22.9,14.2
2026,3,PIW,ConneXus,80.4,23.1,16.4,25.3,15.6
2026,5,PIW,ConneXus,82.05,25.05,16.6,24.25,16.15
2026,6,PIW,ConneXus,82.1,25.2,16.1,24.3,16.5
2026,7,PIW,ConneXus,85.45,25.35,17.2,26.1,16.8
2026,9,PIW,ConneXus,88.15,25.65,17.5,28.0,17.0
2026,1,PIW,Dark Sky,78.5,24.3,16.2,22.3,15.7
2026,8,PIW,Dark Sky,86.9,26.4,18.0,24.5,18.0
2026,4,PIW,Dark Sky Percussion,83.45,25.95,16.4,25.1,16.0
2026,7,PIW,Dark Sky Percussion,85.8,25.95,17.3,25.1,17.45
2026,4,PIW,Flux Indoor Percussion,80.251,25.05,15.9,23.9,15.4
2026,5,PIW,Flux Indoor Percussion,79.225,23.475,15.25,24.65,15.85
2026,8,PIW,George Mason University,92.3,27.9,18.5,27.2,18.7
2026,6,PIW,IMPACT Percussion,83.35,25.35,16.5,25.4,16.1
2026,4,PIW,Infinity,84.825,25.725,17.2,24.85,17.05
2026,8,PIW,Infinity,92.075,27.825,18.55,27.4,18.3
2026,4,PIW,Infinity 2,78.825,23.775,16.4,22.4,16.25
2026,8,PIW,Infinity 2,83.326,25.2,16.75,25.525,15.85
2026,2,PIW,Instinct,73.8,22.2,15.0,21.8,14.8
2026,4,PIW,Instinct,76.501,24.6,15.2,22.2,14.5
2026,5,PIW,Instinct,77.35,23.55,15.5,23.4,14.9
2026,7,PIW,Instinct,78.726,23.625,16.45,22.65,16.0
2026,7,PIW,Kaizen,83.601,25.2,16.4,25.2,16.8
2026,2,PIW,MBI Indoor Percussion,76.1,22.95,22.9,23.6,15.0
2026,4,PIW,MBI Indoor Percussion,77.525,21.75,24.9,15.2,23.6
2026,5,PIW,MBI Indoor Percussion,78.65,24.6,15.6,21.8,16.65
2026,7,PIW,MBI Indoor Percussion,81.5,24.6,15.4,23.6,17.9
2026,9,PIW,MBI Indoor Percussion,86.7,25.5,16.5,26.8,17.9
2026,2,PIW,Matrix,83.0,24.9,16.6,24.4,17.1
2026,7,PIW,Matrix,87.85,26.55,18.0,24.9,18.4
2026,8,PIW,Matrix,90.7,27.0,18.4,26.7,18.6
2026,9,PIW,Matrix,92.2,28.2,19.4,26.3,18.3
2026,1,PIW,Meraki,75.251,22.65,15.3,22.6,14.7
2026,2,PIW,Meraki,76.9,23.1,15.6,23.0,15.2
2026,4,PIW,Meraki,82.8,25.2,16.5,25.5,15.6
2026,7,PIW,Meraki,84.451,25.65,16.75,25.15,16.9
2026,5,PIW,Monarch Independent,84.1,26.1,16.75,25.0,16.25
2026,5,PIW,Music City Mystique,88.35,26.7,17.9,26.25,17.5
2026,8,PIW,Music City Mystique,93.675,28.275,19.05,27.65,18.7
2026,1,PIW,POW Percussion,77.65,23.55,15.6,23.0,15.5
2026,4,PIW,POW Percussion,85.15,26.25,16.6,26.1,16.2
2026,7,PIW,POW Percussion,86.5,26.4,17.0,25.95,17.15
2026,8,PIW,POW Percussion,87.05,26.55,17.5,26.1,16.9
2026,1,PIW,Pulse Percussion,84.45,25.65,17.0,25.1,16.7
2026,4,PIW,Pulse Percussion,90.35,27.75,17.8,27.4,17.4
2026,7,PIW,Pulse Percussion,92.863,27.862,18.85,27.45,18.7
2026,8,PIW,Pulse Percussion,94.35,28.65,19.1,27.7,18.9
2026,1,PIW,RCC,85.9,26.4,17.5,24.5,17.5
2026,4,PIW,RCC,90.0,27.3,18.3,26.9,17.5
2026,7,PIW,RCC,93.675,28.275,19.35,27.0,19.05
2026,8,PIW,RCC,95.4,28.8,19.4,27.8,19.4
2026,4,PIW,Red Wave Indoor from Fresno State,78.401,23.7,15.2,23.6,15.9
2026,7,PIW,Red Wave Indoor from Fresno State,81.151,24.0,16.5,24.4,16.25
2026,4,PIW,Redline,79.15,23.85,16.2,22.8,16.3
2026,6,PIW,Redline,84.5,25.8,17.4,24.7,16.6
2026,7,PIW,Redline,88.175,25.875,17.55,27.1,17.65
2026,9,PIW,Redline,89.85,26.85,17.8,27.2,18.0
2026,3,PIW,Resistance Indoor Percussion,76.3,23.1,15.3,23.2,14.7
2026,7,PIW,Resistance Indoor Percussion,81.45,24.75,15.6,24.5,16.6
2026,8,PIW,Resistance Indoor Percussion,82.35,24.45,15.9,25.2,16.8
2026,5,PIW,Rhythm X,90.0,27.45,18.7,25.85,18.0
2026,6,PIW,Rhythm X,92.95,27.45,19.2,27.9,18.4
2026,7,PIW,Rhythm X,94.825,28.575,19.05,28.05,19.15
2026,8,PIW,Rhythm X,95.188,28.688,19.0,28.35,19.15
2026,9,PIW,Rhythm X,96.15,28.95,19.45,28.45,19.3
2026,5,PIW,Rhythmic Force Percussion,87.0,26.7,17.15,26.15,17.0
2026,8,PIW,Rhythmic Force Percussion,90.225,27.075,18.0,27.15,18.0
2026,7,PIW,Rise Percussion,76.9,23.4,15.2,23.4,14.9
2026,4,PIW,STRYKE Percussion,80.2,24.45,16.15,23.85,15.75
2026,6,PIW,United Percussion,86.2,25.8,17.1,26.3,17.0
2026,9,PIW,United Percussion,87.75,26.55,18.2,25.7,17.3
2026,8,PIW,Vigilantes Indoor Percussion,85.925,25.425,17.2,26.2,17.1
