year,week,class,name,overall score,music effect,visual effect,music,visual
2025,2,PSW,Arcadia HS,82.55,25.05,16.4,24.5,16.6
2025,4,PSW,Arcadia HS,84.05,24.75,16.8,25.0,17.5
2025,6,PSW,Arcadia HS,85.05,25.35,16.7,25.7,17.3
2025,9,PSW,Arcadia HS,89.775,26.625,17.75,27.75,17.65
2025,10,PSW,Arcadia HS,92.2,28.2,17.9,28.3,17.8
2025,11,PSW,Arcadia HS,92.275,27.375,18.45,28.2,18.25
2025,12,PSW,Arcadia HS,93.076,27.975,18.125,28.225,18.75
2025,12,PSW,Avon HS,94.988,28.012,19.25,28.95,18.775
2025,4,PSW,Avon High School,81.5,24.3,16.4,24.5,16.3
2025,8,PSW,Avon High School,91.4,27.0,19.0,26.7,18.7
2025,9,PSW,Avon High School,92.0,27.3,18.45,27.45,18.8
2025,10,PSW,Avon High School,93.625,28.125,19.1,28.15,18.25
2025,6,PSW,Ayala HS,89.75,26.85,17.9,26.8,18.2
2025,7,PSW,Ayala HS,91.6,27.6,18.6,27.1,18.3
2025,9,PSW,Ayala HS,93.975,28.725,19.15,27.4,18.7
2025,10,PSW,Ayala HS,95.65,28.35,19.2,28.9,19.2
2025,12,PSW,Ayala HS,99.5,30.0,20.0,29.55,19.95
2025,9,PSW,Boswell HS,84.9,26.1,17.2,24.7,16.9
2025,6,PSW,Bridgeland HS,87.05,27.15,17.8,25.8,16.3
2025,9,PSW,Bridgeland HS,89.75,27.45,17.6,26.5,18.2
2025,12,PSW,Bridgeland HS,97.163,29.062,19.55,28.85,19.7
2025,6,PSW,Broken Arrow HS,81.45,24.75,16.2,24.8,15.7
2025,6,PSW,Brownsburg HS,77.55,24.15,14.8,24.4,14.2
2025,4,PSW,Brownsburg High School Winter Percussion,75.65,22.95,15.2,22.4,15.1
2025,8,PSW,Brownsburg High School Winter Percussion,82.45,25.05,17.0,23.8,16.6
2025,9,PSW,Brownsburg High School Winter Percussion,84.925,25.575,16.95,25.7,16.7
2025,10,PSW,Brownsburg High School Winter Percussion,86.825,26.175,17.1,27.0,16.55
2025,9,PSW,Burleson Centennial HS,90.55,27.15,18.0,26.8,18.6
2025,12,PSW,Burleson Centennial HS,94.725,28.425,19.05,27.8,19.45
2025,4,PSW,Center Grove High School,78.15,23.85,15.7,23.0,15.6
2025,7,PSW,Center Grove High School,84.5,25.2,17.1,25.3,16.9
2025,8,PSW,Center Grove High School,87.95,26.55,17.7,26.0,17.7
2025,9,PSW,Center Grove High School,88.375,26.475,17.8,26.5,17.6
2025,10,PSW,Center Grove High School,90.475,27.225,18.45,27.45,17.35
2025,5,PSW,Chino Hills HS,87.275,25.875,17.8,25.8,17.8
2025,6,PSW,Chino Hills HS,89.0,26.7,17.6,26.9,17.8
2025,9,PSW,Chino Hills HS,93.3,28.05,18.85,27.85,18.55
2025,10,PSW,Chino Hills HS,94.2,27.9,18.9,28.8,18.6
2025,11,PSW,Chino Hills HS,94.45,28.575,19.0,28.025,18.85
2025,12,PSW,Chino Hills HS,95.8,29.025,19.1,28.5,19.175
2025,6,PSW,Clear Brook HS,85.0,27.0,17.2,24.7,16.1
2025,6,PSW,Clover HS,78.9,25.2,14.8,24.3,14.6
2025,9,PSW,Clover HS,91.1,27.9,18.45,27.25,17.5
2025,9,PSW,Clovis HS,77.525,23.475,15.65,23.9,14.5
2025,8,PSW,Cupertino HS,85.2,24.9,17.1,26.0,17.2
2025,6,PSW,Cy-Fair HS,83.35,25.35,17.4,23.8,16.8
2025,12,PSW,Cy-Fair HS,92.164,27.337,18.025,28.0,18.8
2025,6,PSW,Cypress Park HS,81.2,25.8,16.2,24.0,15.2
2025,7,PSW,Dartmouth HS,87.7,26.4,17.5,26.3,17.5
2025,6,PSW,Dorman HS,82.7,25.8,16.2,25.2,15.5
2025,4,PSW,Etiwanda HS,82.35,24.45,16.9,24.5,16.5
2025,6,PSW,Etiwanda HS,80.75,24.45,15.8,23.9,16.6
2025,8,PSW,Etiwanda HS,88.05,26.55,17.6,26.0,17.9
2025,9,PSW,Etiwanda HS,87.413,26.513,17.05,26.5,17.35
2025,10,PSW,Etiwanda HS,88.55,26.55,17.5,26.6,17.9
2025,11,PSW,Etiwanda HS,90.025,27.225,18.1,27.15,17.55
2025,9,PSW,Fair Lawn HS,83.625,25.575,16.85,24.95,16.25
2025,9,PSW,Foothill HS (NV),82.051,25.35,16.8,24.3,15.6
2025,6,PSW,Franklin Central HS,79.45,23.85,16.0,24.7,14.9
2025,4,PSW,Franklin Central Percussion Symphony,75.85,22.65,14.9,23.5,14.8
2025,8,PSW,Franklin Central Percussion Symphony,81.7,24.9,16.6,23.9,16.3
2025,9,PSW,Franklin Central Percussion Symphony,84.9,25.2,17.15,25.6,16.95
2025,10,PSW,Franklin Central Percussion Symphony,84.925,26.025,16.55,26.05,16.3
2025,9,PSW,Gahr HS,83.926,25.875,16.5,26.1,15.45
2025,10,PSW,Gahr HS,85.851,26.1,16.7,26.55,16.5
2025,11,PSW,Gahr HS,86.526,26.1,17.05,27.225,16.15
2025,9,PSW,Homestead HS (CA),85.176,25.875,17.5,25.3,16.5
2025,8,PSW,James Logan HS,88.325,25.125,17.4,27.7,18.1
2025,2,PSW,Kettering Fairmont,70.25,20.85,13.5,22.2,13.7
2025,5,PSW,Kettering Fairmont,72.2,23.1,15.3,19.9,13.9
2025,7,PSW,Kettering Fairmont,80.15,24.15,15.4,24.9,15.7
2025,10,PSW,Kettering Fairmont,84.95,26.25,17.5,24.0,17.2
2025,6,PSW,Kettering Fairmont HS,74.851,23.55,14.7,22.2,14.4
2025,6,PSW,Mt. Juliet Combined Schools,74.3,22.2,15.1,22.4,14.6
2025,6,PSW,Pearland HS,80.5,24.6,16.3,23.3,16.3
2025,9,PSW,Pearland HS,86.8,25.5,17.8,25.8,17.7
2025,4,PSW,Rowland HS,76.85,22.95,15.4,22.9,15.6
2025,10,PSW,Rowland HS,84.551,25.95,16.6,25.7,16.3
2025,11,PSW,Rowland HS,83.726,24.975,16.45,25.6,16.7
2025,8,PSW,Saratoga HS,86.65,25.05,16.5,27.3,17.8
2025,6,PSW,Sparkman HS,80.4,24.3,16.5,23.3,16.3
2025,8,PSW,Stockdale HS,82.9,24.9,16.6,25.1,16.3
2025,9,PSW,Stockdale HS,84.439,25.087,16.85,25.8,16.7
2025,10,PSW,Stockdale HS,84.551,25.35,16.9,25.2,17.1
2025,11,PSW,Stockdale HS,84.926,25.275,17.0,26.3,16.35
2025,6,PSW,T.L. Hanna HS,70.4,20.7,14.7,20.7,14.3
2025,4,PSW,Vista Murrieta HS,84.05,25.05,16.8,25.0,17.2
2025,7,PSW,Vista Murrieta HS,88.15,27.45,17.7,25.4,17.6
2025,9,PSW,Vista Murrieta HS,92.075,27.825,18.35,27.4,18.5
2025,10,PSW,Vista Murrieta HS,94.05,27.75,18.5,29.1,18.7
2025,11,PSW,Vista Murrieta HS,95.263,29.062,18.9,28.45,18.85
2025,6,PSW,Walled Lake Consolidated Schools,79.2,24.6,15.2,23.9,15.5
2025,10,PSW,Walled Lake Consolidated Schools,87.5,25.8,18.5,26.2,17.0
2025,11,PSW,Walled Lake Consolidated Schools,91.525,27.975,18.45,27.65,17.45
2025,4,PSW,West Ranch HS,75.15,22.65,14.9,23.3,14.3
2025,7,PSW,West Ranch HS,80.15,26.25,15.5,22.6,15.8
2025,9,PSW,West Ranch HS,79.45,24.0,16.0,24.65,14.8
2025,10,PSW,West Ranch HS,81.051,24.15,16.1,25.0,15.8
2025,11,PSW,West Ranch HS,82.976,24.675,16.5,25.85,15.95
