year,week,class,name,overall score,music effect,visual effect,music,visual
2018,4,PIW,Broken City,86.25,25.35,17.7,25.9,17.3
2018,6,PIW,Broken City,89.0,26.7,18.2,26.1,18.0
2018,11,PIW,Broken City,94.1,28.2,19.2,27.9,18.8
2018,12,PIW,Broken City,94.313,28.462,18.75,28.2,18.9
2018,4,PIW,Dark Sky Percussion,80.85,23.25,16.2,25.5,15.9
2018,6,PIW,Dark Sky Percussion,81.45,24.15,16.1,25.3,15.9
2018,11,PIW,Dark Sky Percussion,86.925,26.025,17.6,25.8,17.5
2018,12,PIW,Dark Sky Percussion,86.05,26.4,17.4,24.8,17.45
2018,6,PIW,Legacy Performing Arts Percussion Ensemble,79.75,24.45,16.2,22.8,16.3
2018,8,PIW,Legacy Performing Arts Percussion Ensemble,89.95,27.75,18.0,27.0,17.2
2018,11,PIW,Legacy Performing Arts Percussion Ensemble,88.35,26.925,17.5,26.7,17.225
2018,2,PIW,Minnesota Brass Indoor,71.7,22.5,21.0,14.7,13.5
2018,5,PIW,Minnesota Brass Indoor,77.55,23.8,24.15,14.2,15.4
2018,9,PIW,Minnesota Brass Indoor,89.9,28.5,17.1,27.1,17.2
2018,11,PIW,Minnesota Brass Indoor,90.225,26.325,18.7,26.85,18.35
2018,2,PIW,POW Percussion,79.6,24.0,15.8,24.1,15.7
2018,6,PIW,POW Percussion,82.7,25.5,16.9,24.2,16.1
2018,11,PIW,POW Percussion,88.45,27.15,18.0,25.9,17.4
2018,12,PIW,POW Percussion,88.775,27.225,17.55,26.3,17.7
2018,2,PIW,Pulse Percussion,86.05,25.65,17.4,25.1,17.9
2018,7,PIW,Pulse Percussion,90.1,26.25,18.4,26.9,18.55
2018,11,PIW,Pulse Percussion,95.05,28.65,19.1,28.4,18.9
2018,12,PIW,Pulse Percussion,94.875,28.725,18.75,28.2,19.2
2018,2,PIW,RCC,84.95,25.35,17.3,25.0,17.3
2018,4,PIW,RCC,86.2,25.5,17.3,26.0,17.4
2018,7,PIW,RCC,88.9,25.8,18.2,26.4,18.5
2018,11,PIW,RCC,94.0,28.5,19.0,28.0,18.5
2018,12,PIW,RCC,95.075,28.275,19.0,28.9,18.9
2018,2,PIW,Rhythm X (PIW),84.2,25.0,25.2,17.0,17.0
2018,5,PIW,Rhythm X (PIW),83.75,25.5,25.35,16.1,16.8
2018,6,PIW,Rhythm X (PIW),86.55,24.0,27.15,17.6,17.8
2018,11,PIW,Rhythm X (PIW),95.25,27.5,29.25,19.3,19.2
2018,4,PIW,United Percussion,79.75,23.1,24.75,16.0,15.9
2018,4,PIW,Vessel,78.6,22.5,15.4,25.2,15.5
2018,7,PIW,Vessel,81.55,24.15,16.6,24.5,16.3
2018,11,PIW,Vessel,85.251,25.95,16.7,26.1,16.5
2018,12,PIW,Vessel,84.101,25.2,16.65,25.4,16.85
