year,week,class,name,overall score,music effect,visual effect,music,visual
2020,2,PSW,Arcadia HS,78.75,24.15,16.2,22.7,15.7
2020,4,PSW,Arcadia HS,81.25,24.75,16.2,24.6,15.7
2020,6,PSW,Arcadia HS,82.95,25.05,16.5,24.6,16.8
2020,4,PSW,Avon High School,78.85,23.25,15.7,24.2,15.7
2020,3,PSW,Ayala HS,80.15,24.45,15.6,24.1,16.0
2020,4,PSW,Ayala HS,80.8,23.7,16.5,24.1,16.5
2020,7,PSW,Ayala HS,87.2,26.1,18.1,25.6,17.4
2020,4,PSW,Center Grove High School,74.3,22.5,14.5,22.4,14.9
2020,7,PSW,Center Grove High School,80.85,24.75,16.0,24.5,15.6
2020,3,PSW,Centerville Winter Drumline,77.0,22.8,15.1,23.8,15.3
2020,5,PSW,Centerville Winter Drumline,81.35,24.75,16.3,24.1,16.2
2020,4,PSW,Chino Hills HS,83.9,25.2,17.0,25.3,16.4
2020,4,PSW,Diamond Bar HS,76.15,22.95,15.4,23.2,14.6
2020,6,PSW,Diamond Bar HS,77.15,23.55,15.7,23.6,14.3
2020,6,PSW,Etiwanda HS,79.5,23.4,16.8,24.2,15.1
2020,7,PSW,Etiwanda HS,84.2,25.5,17.4,24.2,17.1
2020,7,PSW,Fishers Indoor Drumline (PSW),82.2,24.6,16.2,24.6,16.8
2020,4,PSW,Franklin Central Percussion Symphony,78.05,22.95,14.7,25.0,15.4
2020,7,PSW,Franklin Central Percussion Symphony,82.0,25.8,15.7,25.0,15.5
2020,2,PSW,Lebanon High School Drumline,74.05,22.05,14.3,23.3,14.4
2020,3,PSW,Lebanon High School Drumline,75.75,22.65,14.7,23.5,14.9
2020,5,PSW,Plainfield High School Winter Percussion Ensemble,75.45,24.15,15.7,20.6,15.0
2020,7,PSW,Plainfield High School Winter Percussion Ensemble,82.65,25.35,17.0,23.8,16.5
2020,4,PSW,Rowland HS,75.701,22.8,14.9,23.1,14.9
2020,7,PSW,Rowland HS,77.95,22.95,15.0,24.5,15.5
2020,3,PSW,Sunny Hills HS,74.5,22.65,14.2,23.3,14.35
2020,6,PSW,Sunny Hills HS,77.35,22.35,16.2,23.4,15.4
2020,3,PSW,Vista Murrieta HS,80.9,24.6,16.0,24.0,16.3
2020,7,PSW,Vista Murrieta HS,85.15,25.65,16.8,25.5,17.2
