year,week,class,name,overall score,music effect,visual effect,music,visual
2024,3,PIO,Ascension Percussion,66.3,20.4,13.3,19.4,13.2
2024,6,PIO,Ascension Percussion,75.1,21.3,15.1,23.8,14.9
2024,8,PIO,Ascension Percussion,76.4,22.5,15.3,23.3,15.3
2024,9,PIO,Ascension Percussion,77.7,22.8,15.8,23.5,15.6
2024,12,PIO,Ascension Percussion,81.1,24.075,16.45,24.525,16.05
2024,7,PIO,BKO,76.7,22.5,14.8,24.4,15.0
2024,6,PIO,Bakersfield College,83.6,24.3,16.9,26.0,16.4
2024,9,PIO,Bakersfield College,88.75,26.55,17.9,26.8,17.5
2024,6,PIO,Breakthrough Indoor Percussion,83.2,25.05,16.8,25.55,15.8
2024,9,PIO,Breakthrough Indoor Percussion,85.875,25.725,17.15,25.95,17.05
2024,4,PIO,Cap City 2,81.75,24.15,16.4,24.8,16.4
2024,6,PIO,Cap City 2,83.1,24.9,16.2,25.4,16.6
2024,13,PIO,Cap City 2,93.95,28.05,19.1,28.05,18.75
2024,6,PIO,Civitas Independent,82.15,23.25,17.2,24.4,17.3
2024,13,PIO,Civitas Independent,93.35,28.05,18.675,27.6,19.025
2024,8,PIO,Crossroads Percussion,85.25,25.35,17.1,25.9,16.9
2024,5,PIO,Elan Percussion,78.7,24.0,16.4,22.0,16.3
2024,9,PIO,Elan Percussion,81.876,24.225,16.65,24.0,17.0
2024,6,PIO,Freedom Percussion,78.9,22.8,16.4,24.4,15.3
2024,7,PIO,Gold Spike Percussion,82.75,24.45,16.9,24.4,17.0
2024,9,PIO,Huron Valley Percussion,78.45,23.25,16.1,23.0,16.1
2024,12,PIO,Huron Valley Percussion,79.825,23.775,16.55,23.4,16.1
2024,8,PIO,IMPACT Percussion,86.7,26.1,17.5,25.8,17.3
2024,13,PIO,IMPACT Percussion,96.35,28.875,19.375,28.8,19.3
2024,5,PIO,Infinity 3,80.0,24.0,15.5,25.0,15.5
2024,3,PIO,Instinct,75.15,21.15,14.5,23.8,15.7
2024,8,PIO,Instinct,79.75,24.15,16.5,23.0,16.1
2024,9,PIO,Instinct,82.601,23.7,17.9,24.4,16.6
2024,11,PIO,Instinct,79.45,22.95,16.0,23.5,17.0
2024,6,PIO,LINEA,75.0,22.5,15.5,23.0,14.0
2024,7,PIO,Lafourche Indoor Percussion,80.35,24.45,16.4,23.2,16.3
2024,11,PIO,Linea,75.201,23.4,14.1,22.6,15.1
2024,5,PIO,Lotus,74.5,23.3,23.4,13.6,14.2
2024,6,PIO,Lotus,78.3,23.2,23.4,16.3,15.4
