year,week,class,name,overall score,music effect,visual effect,music,visual
2025,8,PSO,Academy District 20 Combined Schools,78.05,23.25,16.6,22.8,15.4
2025,9,PSO,Amador Valley HS,79.775,23.775,15.4,24.7,15.9
2025,6,PSO,Angleton HS,74.301,23.1,14.8,21.5,14.9
2025,2,PSO,Arroyo HS,67.25,21.75,12.8,19.4,13.3
2025,4,PSO,Arroyo HS,74.4,22.8,15.0,21.7,14.9
2025,7,PSO,Arroyo HS,79.3,23.7,16.1,23.2,16.3
2025,11,PSO,Arroyo HS,85.564,26.438,17.475,24.65,17.0
2025,5,PSO,Basha HS,81.25,25.65,16.4,23.6,15.6
2025,6,PSO,Basha HS,82.9,25.2,16.3,25.4,16.0
2025,2,PSO,Beavercreek Indoor Percussion Ensemble,71.75,21.45,14.3,21.4,14.6
2025,7,PSO,Beavercreek Indoor Percussion Ensemble,83.35,25.05,16.7,25.0,16.6
2025,10,PSO,Beavercreek Indoor Percussion Ensemble,88.9,26.7,18.4,25.9,17.9
2025,9,PSO,Bingham HS,83.3,24.3,17.6,24.5,16.9
2025,13,PSO,Bingham HS,83.05,25.65,16.5,24.0,16.9
2025,4,PSO,Bloomington HS,71.25,22.35,13.6,22.0,13.3
2025,7,PSO,Bloomington HS,73.75,22.35,14.2,21.7,15.5
2025,9,PSO,Bloomington HS (CA),76.0,22.2,14.9,24.4,14.5
2025,6,PSO,Bob Jones HS,71.3,21.3,14.4,21.4,14.2
2025,7,PSO,Brandon Valley HS,80.75,24.75,16.2,23.7,16.1
2025,9,PSO,Brandon Valley HS,84.0,24.6,16.9,25.7,16.8
2025,4,PSO,Brandon Valley High School,74.05,23.25,13.7,23.4,13.7
2025,8,PSO,Brandon Valley High School,81.9,23.4,16.5,25.4,16.6
2025,11,PSO,Brandon Valley High School,86.4,25.5,17.7,26.35,16.85
2025,8,PSO,Branham HS,86.85,25.05,17.2,27.9,16.7
2025,6,PSO,Buckeye Union HS,74.7,22.2,14.9,22.2,15.4
2025,6,PSO,Buckhorn HS,78.45,23.85,15.7,23.8,15.1
2025,6,PSO,Buena HS,74.151,22.95,14.2,21.9,15.1
2025,8,PSO,Buena HS,80.225,24.225,16.3,23.4,16.3
2025,9,PSO,Burleson HS,82.4,24.3,16.4,24.4,17.3
2025,6,PSO,C.E. King HS,75.001,24.0,14.7,22.8,13.5
2025,4,PSO,Camarillo HS,71.001,21.9,13.1,22.6,13.4
2025,6,PSO,Camarillo HS,71.951,21.75,14.4,21.2,14.6
2025,8,PSO,Camarillo HS,81.951,26.85,15.9,23.2,16.0
2025,3,PSO,Canyon HS,63.701,18.6,13.0,19.1,13.0
2025,6,PSO,Canyon HS,69.851,20.85,13.7,21.1,14.2
2025,4,PSO,Carlsbad HS,70.251,21.45,13.9,22.3,12.6
2025,5,PSO,Carlsbad HS,74.351,23.55,14.8,21.5,14.5
2025,7,PSO,Carlsbad HS,78.001,24.6,15.0,22.2,16.2
2025,8,PSO,Carlsbad HS,85.6,27.15,17.8,23.7,16.95
2025,6,PSO,Carroll HS (IN),77.851,25.05,15.3,23.3,14.2
2025,5,PSO,Carroll High School Indoor Percussion,74.85,22.95,14.6,22.4,14.9
2025,8,PSO,Carroll High School Indoor Percussion,84.9,25.2,17.7,25.1,16.9
2025,9,PSO,Carroll High School Indoor Percussion,84.876,25.725,17.65,24.7,16.8
2025,10,PSO,Carroll High School Indoor Percussion,82.864,25.612,16.7,24.75,15.8
2025,9,PSO,Casa Grande HS,88.675,25.5,17.875,27.55,17.75
2025,2,PSO,Centerville Winter Drumline,71.45,22.05,14.1,21.0,14.3
2025,5,PSO,Centerville Winter Drumline,74.25,23.55,15.0,20.7,15.0
2025,7,PSO,Centerville Winter Drumline,79.5,24.3,16.5,22.9,15.8
2025,10,PSO,Centerville Winter Drumline,84.35,26.55,17.2,23.6,17.0
2025,8,PSO,Century HS,75.1,22.5,14.8,23.4,14.4
2025,3,PSO,Cerritos HS,72.15,21.75,14.7,21.4,14.3
2025,6,PSO,Cerritos HS,78.65,24.45,16.6,22.2,15.4
2025,8,PSO,Cerritos HS,85.3,25.5,16.7,26.2,16.9
2025,11,PSO,Cerritos HS,83.625,25.575,16.65,25.15,16.25
2025,7,PSO,Chantilly HS,78.001,23.4,14.6,24.5,15.5
2025,7,PSO,Chaparral HS,75.101,23.1,15.5,21.1,15.4
2025,8,PSO,Chaparral HS,81.751,25.65,15.7,24.9,15.5
2025,5,PSO,Chaparral HS (CA),74.95,23.55,15.0,21.8,14.6
2025,4,PSO,Chino HS,71.95,22.05,14.6,21.4,13.9
2025,6,PSO,Chino HS,75.3,22.5,15.0,23.1,14.7
2025,8,PSO,Chino HS,79.151,25.05,15.0,24.0,15.1
2025,9,PSO,Chino HS,83.701,24.225,16.425,26.3,16.75
2025,11,PSO,Chino HS,88.213,26.962,17.15,26.9,17.2
2025,9,PSO,Chisholm Trail HS,87.1,26.25,17.4,25.8,17.65
2025,12,PSO,Chisholm Trail HS,90.788,27.938,17.7,27.5,17.65
2025,8,PSO,Clovis East HS,87.35,25.65,16.8,27.3,17.6
2025,6,PSO,Cypress Ranch HS,76.85,21.45,14.5,25.7,15.2
2025,4,PSO,Davis HS,72.4,21.6,13.8,22.7,14.3
2025,5,PSO,Davis HS,76.05,22.05,14.4,24.85,14.75
2025,7,PSO,Davis HS,77.85,23.55,15.5,23.3,15.5
2025,10,PSO,Davis HS,84.3,25.2,16.6,26.0,16.5
2025,13,PSO,Davis HS,88.1,26.7,17.7,26.3,17.4
