year,week,class,name,overall score,music effect,visual effect,music,visual
2023,6,PSA,A&M Consolidated HS,82.1,24.6,15.6,25.6,16.3
2023,7,PSA,Academy District 20 Combined Schools,80.1,24.6,16.3,23.7,15.5
2023,6,PSA,Albemarle County Combined Schools,67.401,21.0,13.1,19.8,13.5
2023,7,PSA,Aliso Niguel HS,69.801,20.7,13.5,21.3,14.3
2023,9,PSA,Aloha HS,68.051,20.55,13.8,20.6,13.1
2023,8,PSA,Alpharetta HS,84.55,25.95,17.5,24.2,16.9
2023,4,PSA,Alta HS,65.7,18.4,19.65,14.25,13.4
2023,5,PSA,Alta HS,63.751,19.8,17.7,14.25,12.0
2023,10,PSA,Alta HS,77.45,22.6,22.95,16.7,15.2
2023,12,PSA,Alta HS,79.201,23.1,21.9,16.6,17.6
2023,8,PSA,Anoka HS,63.501,18.0,12.8,19.6,13.1
2023,9,PSA,Arbor View HS,89.05,27.45,17.5,27.2,16.9
2023,7,PSA,Arcadia HS,78.55,23.85,14.6,25.7,14.4
2023,12,PSA,Arroyo HS,92.838,27.788,18.5,28.15,18.4
2023,5,PSA,Bay Port HS,69.9,20.4,14.1,22.0,13.4
2023,1,PSA,Bearden High School Indoor Percussion,67.251,19.35,21.6,12.8,13.5
2023,6,PSA,Bearden High School Indoor Percussion,76.9,22.4,22.8,16.3,15.4
2023,9,PSA,Bearden High School Indoor Percussion,77.0,21.8,22.5,17.1,15.6
2023,10,PSA,Bearden High School Indoor Percussion,83.25,23.4,24.45,17.6,17.8
2023,8,PSA,Beavercreek HS,88.05,26.85,17.8,26.4,17.0
2023,13,PSA,Beavercreek HS,94.8,29.325,18.85,28.375,18.25
2023,2,PSA,Beavercreek Indoor Percussion Ensemble,74.7,21.9,14.9,23.2,14.7
2023,4,PSA,Beavercreek Indoor Percussion Ensemble,77.15,24.75,15.6,22.0,14.8
2023,7,PSA,Beavercreek Indoor Percussion Ensemble,85.05,25.35,16.6,26.7,16.4
2023,10,PSA,Beavercreek Indoor Percussion Ensemble,92.95,27.75,18.7,27.9,18.6
2023,8,PSA,Bellbrook HS,92.25,27.75,18.4,27.5,18.6
2023,1,PSA,Bellbrook High School Indoor Percussion Ensemble,71.6,20.7,14.7,21.6,14.6
2023,4,PSA,Bellbrook High School Indoor Percussion Ensemble,74.75,24.0,14.8,21.85,14.1
2023,5,PSA,Bellbrook High School Indoor Percussion Ensemble,80.15,23.85,16.8,23.4,16.1
2023,7,PSA,Bellbrook High School Indoor Percussion Ensemble,82.85,24.15,16.8,25.6,16.3
2023,6,PSA,Benton Indoor Percussion,76.15,22.05,15.3,23.0,15.8
