year,week,class,name,overall score,music effect,visual effect,music,visual
2026,4,PSA,Abington,67.75,19.65,12.8,20.3,15.0
2026,5,PSA,Agua Fria HS,71.251,20.85,13.1,22.2,15.1
2026,4,PSA,Alcoa Indoor Percussion,67.85,19.2,21.15,13.7,13.8
2026,9,PSA,Alcoa Indoor Percussion,79.251,22.6,23.25,16.9,16.5
2026,8,PSA,Alpharetta HS,87.275,25.575,17.1,26.75,17.85
2026,6,PSA,Alta HS,83.0,24.9,16.2,25.6,16.3
2026,5,PSA,Alta Loma HS,75.701,23.1,13.8,23.2,15.6
2026,6,PSA,Arbor View HS,86.65,26.55,16.2,26.2,17.7
2026,5,PSA,Athens Drive HS,70.151,20.25,14.4,22.8,12.7
2026,5,PSA,Auburn HS (AL),84.15,26.25,17.0,24.7,16.2
2026,4,PSA,Avon Grove,72.6,21.0,15.8,20.4,15.4
2026,8,PSA,Avon Grove,75.3,21.9,16.4,20.6,16.4
2026,5,PSA,Avon Lake Indoor Percussion,76.85,23.55,15.3,23.6,14.4
2026,8,PSA,Avon Lake Indoor Percussion,74.55,21.75,14.3,23.8,14.7
2026,9,PSA,Avon Lake Indoor Percussion,82.251,25.2,16.15,24.6,16.3
2026,4,PSA,Bay Port HS,70.75,21.15,14.6,20.3,14.7
2026,3,PSA,Beech Grove Percussion,66.201,18.6,12.6,22.0,13.0
2026,4,PSA,Beech Grove Percussion,64.35,20.85,11.9,19.2,12.4
2026,6,PSA,Beech Grove Percussion,73.951,21.75,15.0,22.6,14.6
2026,8,PSA,Beech Grove Percussion,69.775,20.325,13.65,21.3,14.5
2026,7,PSA,Bella Vista Winter Percussion,77.901,23.1,15.4,22.9,16.5
2026,5,PSA,Bellbrook HS,79.214,24.863,15.95,23.5,14.9
2026,9,PSA,Bellbrook High School Indoor Percussion Ensemble,85.3,26.4,17.5,26.7,14.7
2026,5,PSA,Bellflower HS,79.95,24.0,16.7,24.75,14.5
2026,6,PSA,Bingham HS,77.55,22.35,16.1,23.6,15.5
2026,5,PSA,Bonita HS,82.75,23.85,17.6,25.35,15.95
2026,8,PSA,Bonita HS,81.75,23.85,16.3,24.9,16.7
2026,5,PSA,Brandon HS,76.2,23.4,15.6,22.4,14.8
2026,7,PSA,Brandon HS,79.001,22.2,16.7,23.2,16.9
2026,2,PSA,Bridgewater Raritan,69.6,21.0,13.5,20.6,14.5
2026,4,PSA,Bridgewater Raritan,77.351,24.0,16.25,21.9,15.2
2026,7,PSA,Bridgewater Raritan,84.5,25.5,16.7,25.6,16.7
2026,9,PSA,Brookville High School Winter Percussion,70.851,20.85,14.7,21.3,14.0
2026,6,PSA,Bryant HS,79.5,23.1,16.5,24.2,15.7
2026,3,PSA,Bryant Indoor Percussion,67.95,21.75,14.7,18.5,13.0
2026,5,PSA,Bryant Indoor Percussion,75.7,23.7,13.8,24.3,13.9
2026,8,PSA,Bryant Indoor Percussion,81.75,24.45,16.8,25.2,15.3
2026,8,PSA,Buena Park HS,77.451,24.15,14.2,22.9,16.2
2026,9,PSA,Butler Indoor Percussion Ensemble,67.9,19.2,14.4,20.9,13.4
2026,5,PSA,Campo Verde HS,80.0,23.4,16.4,23.6,16.6
2026,1,PSA,Canyon HS,70.25,19.65,13.8,22.8,14.0
2026,7,PSA,Canyon HS (CA),82.025,24.975,15.9,25.55,15.6
2026,5,PSA,Cascade High School Percussion,63.1,19.0,19.2,12.3,12.6
2026,1,PSA,Centennial HS,64.776,19.575,13.0,19.4,12.8
2026,2,PSA,Central Crossing HS,74.0,20.7,15.0,22.3,16.0
2026,5,PSA,Central Crossing HS,75.301,21.9,15.5,22.8,15.1
2026,8,PSA,Central Crossing HS,79.7,24.0,16.7,23.3,15.7
2026,9,PSA,Central Crossing HS,86.85,26.1,17.75,25.3,17.7
2026,3,PSA,Central Dauphin HS,73.701,22.8,14.2,22.6,14.1
2026,8,PSA,Central HS (TX),83.175,24.825,16.95,24.4,17.0
2026,1,PSA,Central Square High School,67.85,19.4,20.55,13.8,14.1
2026,5,PSA,Central Square High School,79.425,24.8,22.275,15.75,16.6
2026,6,PSA,Central Square High School,80.45,24.9,22.05,16.6,16.9
2026,7,PSA,Central Square High School,81.8,23.6,24.3,16.6,17.3
2026,8,PSA,Central Square High School,87.35,25.8,25.95,17.7,17.9
2026,2,PSA,Central Valley Winter Percussion,66.55,20.6,20.55,12.9,12.5
2026,9,PSA,Central Valley Winter Percussion,79.7,23.85,23.85,16.3,15.7
2026,7,PSA,Cesar Chavez HS,71.7,21.9,14.7,21.6,13.5
2026,5,PSA,Chaffey HS,75.951,22.5,14.6,23.7,15.15
2026,7,PSA,Chaffey HS,79.426,24.225,15.7,24.6,14.9
2026,8,PSA,Cheltenham,71.35,20.55,14.4,21.4,15.0
2026,2,PSA,Cheney High School,71.15,22.0,21.75,14.0,13.4
2026,9,PSA,Cheney High School,86.45,25.3,26.55,17.6,17.0
2026,2,PSA,Cheney Indoor Percussion Ensemble,71.15,22.0,21.75,14.0,13.4
2026,9,PSA,Cheney Indoor Percussion Ensemble,86.45,25.3,26.55,17.6,17.0
2026,7,PSA,Choctawhatchee HS,86.45,26.25,18.1,24.1,18.0
2026,1,PSA,Choctawhatchee Percussion,75.5,24.3,14.6,22.1,14.5
2026,3,PSA,Choctawhatchee Percussion,74.75,23.55,15.5,20.3,15.4
2026,5,PSA,Choctawhatchee Percussion,80.05,24.75,16.2,23.7,15.4
2026,5,PSA,Churchill Fulshear HS,78.175,23.325,16.8,22.25,15.8
2026,2,PSA,Cicero-North Syracuse,63.501,19.4,19.5,12.4,12.2
2026,5,PSA,Cicero-North Syracuse,69.9,22.7,20.4,13.7,13.1
2026,6,PSA,Cicero-North Syracuse,73.301,23.6,21.6,14.1,14.0
2026,7,PSA,Cicero-North Syracuse,74.45,23.0,23.85,13.5,14.1
2026,3,PSA,Claremont HS,64.95,18.45,12.9,19.7,13.9
2026,5,PSA,Clinton HS,84.85,26.85,17.7,23.2,17.1
2026,7,PSA,Clinton HS,86.9,26.7,17.7,25.0,17.5
2026,6,PSA,Cloverleaf Indoor Percussion,73.95,21.15,14.5,23.7,14.6
2026,8,PSA,Cloverleaf Indoor Percussion,74.051,22.35,14.0,22.8,14.9
2026,9,PSA,Cloverleaf Indoor Percussion,79.951,23.85,16.7,23.7,15.7
2026,7,PSA,Clovis North HS,81.55,24.15,15.0,25.5,16.9
2026,2,PSA,Coatesville,63.151,19.05,12.0,18.6,13.5
2026,3,PSA,Coatesville,67.9,19.8,13.5,20.6,14.0
2026,4,PSA,Coatesville,71.0,22.2,13.4,20.9,14.5
2026,5,PSA,Coatesville,69.751,19.95,13.9,21.2,14.7
2026,8,PSA,Coatesville,75.75,22.2,16.25,21.3,16.0
2026,8,PSA,Collins Hill HS,81.725,24.225,16.2,24.65,16.65
2026,7,PSA,Colony HS,78.576,23.625,15.95,24.7,14.3
2026,2,PSA,Columbus HS,65.8,19.8,13.1,21.1,11.8
2026,8,PSA,Columbus HS,83.35,24.45,15.5,26.3,17.1
2026,5,PSA,Columbus HS (MS),69.801,20.7,14.0,20.8,14.3
2026,7,PSA,Columbus HS (MS),75.3,22.8,15.2,21.5,15.8
2026,5,PSA,Coolidge HS,62.051,17.55,12.3,20.3,11.9
2026,8,PSA,Copley HS Indoor Drumline,78.826,22.725,16.3,25.4,14.4
2026,9,PSA,Copley HS Indoor Drumline,85.5,25.5,16.8,26.6,16.6
2026,3,PSA,Corning Painted Post HS,71.001,21.0,15.5,21.3,13.2
2026,1,PSA,Corning-Painted Post,65.35,18.9,21.15,12.7,12.6
2026,5,PSA,Corning-Painted Post,76.101,23.6,22.2,14.6,15.7
2026,8,PSA,Corning-Painted Post,84.751,26.0,25.65,16.5,16.6
2026,3,PSA,Council Rock South,63.5,18.0,13.2,19.5,12.8
2026,5,PSA,Council Rock South,66.351,20.25,13.3,20.1,12.7
2026,7,PSA,Council Rock South,70.951,20.85,13.3,22.8,14.0
2026,8,PSA,Council Rock South,70.1,20.7,14.7,19.4,15.3
2026,3,PSA,Crescenta Valley HS,71.7,20.7,13.6,22.7,14.7
2026,8,PSA,Crescenta Valley HS,72.4,21.0,14.4,23.5,13.5
2026,5,PSA,Cypress Falls HS,80.325,24.375,16.4,23.35,16.2
2026,5,PSA,Cypress HS,79.95,22.95,16.4,25.3,15.3
2026,5,PSA,Dawson Bryant HS,73.051,20.4,15.9,23.25,13.5
2026,2,PSA,Dawson Bryant HS Indoor Percussion,74.45,21.45,14.6,22.6,15.8
2026,6,PSA,Dawson Bryant HS Indoor Percussion,74.9,22.2,14.9,22.6,15.2
2026,8,PSA,Dawson Bryant HS Indoor Percussion,79.6,22.8,15.3,25.1,16.4
2026,9,PSA,Dawson Bryant HS Indoor Percussion,82.651,24.45,16.75,24.8,16.65
2026,3,PSA,DeKalb Winter Percussion,67.9,20.1,13.3,20.9,13.6
2026,5,PSA,DeKalb Winter Percussion,73.45,21.75,14.0,23.1,14.6
2026,7,PSA,DeKalb Winter Percussion,74.101,24.6,13.9,21.2,14.4
2026,8,PSA,DeKalb Winter Percussion,77.301,23.475,15.525,22.85,15.45
2026,9,PSA,DeKalb Winter Percussion,79.514,24.712,15.8,23.0,16.0
2026,7,PSA,Decatur Central HS,83.3,23.7,16.7,25.9,17.0
2026,4,PSA,Decatur Central Winter Percussion Ensemble,68.326,20.625,12.5,22.2,13.0
2026,5,PSA,Decatur Central Winter Percussion Ensemble,74.35,21.45,15.6,23.0,14.3
2026,8,PSA,Decatur Central Winter Percussion Ensemble,76.45,21.975,14.925,24.25,15.3
2026,9,PSA,Decatur Central Winter Percussion Ensemble,76.525,23.925,15.0,22.4,15.2
2026,8,PSA,Decatur HS,85.9,25.8,17.05,25.75,17.3
2026,6,PSA,Del Norte HS,70.551,20.55,15.0,20.3,14.7
2026,2,PSA,Destrehan H.S.,71.4,22.0,21.6,13.9,13.9
2026,7,PSA,Destrehan HS,81.851,24.45,16.2,24.9,16.3
