year,week,class,name,overall score,music effect,visual effect,music,visual
2026,4,PIA,202 Indoor Percussion,74.6,21.3,16.1,21.8,15.4
2026,7,PIA,202 Indoor Percussion,85.95,24.15,16.8,27.5,17.5
2026,4,PJHSA,3315 N. Akers Visalia,65.0,18.3,21.15,12.9,12.65
2026,8,PJHSA,3315 N. Akers Visalia,65.001,20.6,19.5,12.9,12.0
2026,9,R1,ALA Lexington,61.161,10.92,11.64,13.1,11.9
2026,1,SRA,ARCA Colorguard,54.761,10.78,12.08,10.6,10.2
2026,4,PSA,Abington,67.75,19.65,12.8,20.3,15.0
2026,2,PJHSO,Abraham Lincoln MS Percussion,72.4,22.7,22.2,12.9,14.6
2026,4,PJHSO,Abraham Lincoln MS Percussion,77.05,23.0,23.85,14.6,15.6
2026,6,PJHSO,Abraham Lincoln MS Percussion,78.65,24.0,23.85,16.2,14.6
2026,8,PJHSO,Abraham Lincoln MS Percussion,82.2,24.2,25.2,16.5,16.3
2026,0,GJHSO,Abraham Lincoln MS Winterguard,54.63,124.2,114.1,9.9,10.1
2026,2,GJHSO,Abraham Lincoln MS Winterguard,57.14,12.18,11.66,12.1,10.6
2026,8,GJHSO,Abraham Lincoln MS Winterguard,70.86,14.18,14.18,14.9,13.8
2026,9,GJHSO,Abraham Lincoln MS Winterguard,74.72,14.46,14.86,14.8,15.2
2026,2,PR,Academy Winter Guard,64.82,13.08,13.94,12.2,12.6
2026,1,SA,Acadiana H.S.,54.32,10.68,10.14,11.1,11.0
2026,3,SRA,Adair Co,61.74,10.7,12.54,12.9,11.8
2026,5,SRA,Adair Co,67.501,13.44,15.86,12.4,12.9
2026,8,PR,Adair Co,72.881,14.1,14.68,14.9,14.5
2026,5,PSA,Agua Fria HS,71.251,20.85,13.1,22.2,15.1
2026,9,R1,Airport HS,59.0,11.52,12.18,11.6,11.3
2026,8,PIA,Albemarle County Indoor Percussion,78.1,23.7,15.2,24.3,14.9
2026,2,SA,Alcoa High School Winter Guard,56.42,11.46,12.0,11.5,10.9
2026,4,SA,Alcoa High School Winter Guard,60.45,11.74,12.6,12.4,11.7
2026,5,SA,Alcoa High School Winter Guard,67.04,13.14,14.4,12.6,13.4
2026,9,SA,Alcoa High School Winter Guard,77.12,14.61,15.01,15.9,16.2
2026,4,PSA,Alcoa Indoor Percussion,67.85,19.2,21.15,13.7,13.8
2026,9,PSA,Alcoa Indoor Percussion,79.251,22.6,23.25,16.9,16.5
2026,6,B1,Aliso Niguel HS,75.5,22.8,15.1,22.1,15.5
2026,8,B1,Aliso Niguel HS,77.9,22.2,15.7,24.4,15.6
2026,9,R2,Aliso Niguel HS,85.001,25.5,17.2,25.3,17.0
2026,3,SN,Alma Bryant HS Winter Guard,65.96,14.18,11.98,13.5,14.0
2026,5,SN,Alma Bryant HS Winter Guard,70.6,14.8,13.5,14.1,14.0
2026,3,GSRB,Alma High School Winterguard,78.66,17.44,18.12,16.1,13.2
2026,5,GSRA,Alma High School Winterguard,69.86,16.18,13.4,12.7,13.6
2026,7,GSRA,Alma High School Winterguard,71.76,14.64,14.72,14.3,14.9
2026,8,GSRA,Alma High School Winterguard,78.66,16.44,15.72,16.2,15.3
2026,8,PSA,Alpharetta HS,87.275,25.575,17.1,26.75,17.85
2026,4,PJHSA,Alpine Vista MS Percussion,64.951,20.4,19.05,13.3,12.2
2026,6,PJHSA,Alpine Vista MS Percussion,69.0,19.4,21.6,14.3,13.7
2026,8,PJHSA,Alpine Vista MS Percussion,67.175,18.9,19.575,14.6,14.1
2026,6,PSA,Alta HS,83.0,24.9,16.2,25.6,16.3
2026,3,B2,Alta Loma HS,71.351,21.6,14.0,21.95,13.8
2026,5,PSA,Alta Loma HS,75.701,23.1,13.8,23.2,15.6
2026,9,R2,Alta Loma HS,83.276,25.875,15.2,25.6,16.6
2026,7,PSO,Amador Valley HS,79.7,24.6,15.2,24.9,15.0
2026,5,SRA,Amherst Steele HS Winter Guard,68.701,12.64,15.56,12.3,13.9
2026,8,SRA,Amherst Steele HS Winter Guard,70.52,13.86,13.06,14.1,14.4
2026,6,SRA,Anchor Bay Winterguard,74.04,15.68,15.26,14.6,14.1
2026,3,SA,Anderson Co,62.08,13.14,14.34,11.9,12.6
2026,6,PR,Anderson Co,70.751,13.81,14.34,13.4,14.2
2026,9,PR,Anderson Co,75.421,14.74,15.08,15.4,15.2
2026,4,SRA,Anderson County Winter Guard,60.24,12.66,12.58,12.1,11.4
2026,8,SRA,Anderson County Winter Guard,70.62,14.98,13.64,13.4,13.9
2026,9,SRA,Anderson County Winter Guard,72.76,14.52,15.44,14.3,14.3
